ContextID	Compound	Mod	Head	ModAvg	ModStd	HeadAvg	HeadStd	Context
11786	land force	land	force	3.100000	2.079000	3.200000	2.097620	After this the Locrians retired from the Rhegian territory, and the ships of the Syracusans and their allies united and came to anchor at Cape Pelorus, in the territory of Messina, where their land forces joined them.
11787	land force	land	force	3.000000	2.211080	3.500000	1.840890	"But one could read the 1980 example as talking about the actual "" US combat boots "" that would touch ground if land forces were to arrive in Iran for a rescue operation."
11788	land force	land	force	3.500000	1.715940	3.500000	1.840890	Neither in the matter of reparations nor in the handing over of the guilty, or the supplying of coal or disarmament of the land forces have the Allies received the...... the British Government well considered all the danger from these excessive and systematic violations.
11789	land force	land	force	3.800000	0.788811	3.900000	1.100500	The BAYEUX MEMORIAL stands opposite the cemetery and bears the names of more than 1,800 men of the Commonwealth land forces who died in the early stages of the campaign and have no known grave.
11790	land office	land	office	3.000000	1.943650	2.800000	2.250930	On that plan, the machinery of the land office was to remain in the hands of the Federal Government, and the money so collected paid out to states.
11791	land office	land	office	2.400000	2.118700	3.100000	1.969210	it 's the land office and condo owner that are apparently adamant about it, so they 're up to something or just idiots.
11792	land office	land	office	2.700000	1.702940	3.600000	1.505550	They have more or less evidence to reduce to...... general land office permits them to receive private compensation.
11793	land office	land	office	3.200000	2.394440	3.600000	2.065590	I would like to ask the gentleman whether the school lands or any other in the county of Utah were assessed previous to the obtaining of title, the establishment of the land office in the Territory of Utah_any of our farming land?
11794	land office	land	office	2.300000	1.702940	3.800000	1.813530	It opened in July 1800 and was a result of the Act of May 10, 1800 that established four land offices in Ohio.
11795	land office	land	office	3.200000	1.932180	4.100000	1.523880	He returned to Minnesota, and has much of the time since, been in the real estate business; he was in the United States land office from 1870 to 1874, and was one year special agent in the pension department.
11796	land office	land	office	2.900000	1.286680	4.200000	1.032800	In a short time, however, some of the land offices will be removed further west for the convenience of settlers.
11797	land office	land	office	2.300000	1.888560	4.800000	0.421637	There was an accurate physical file with actuall paper documents in coutry clerk 's or land offices.
11798	land office	land	office	3.400000	1.955050	4.800000	0.421637	Through my friend in the land office I would have primary access to the field notes of the chief of staff in the field, and I would have advance information of where losses of school lands were soon to occur.
11799	land office	land	office	3.100000	2.131770	4.800000	0.632456	Bob decided, therefore...... day must be confined to the state capital, Sacramento, where the state land office was located.
11800	language barrier	language	barrier	3.300000	2.110820	2.100000	2.024850	"The reality of the language barrier is that even the best translations cannot be considered as "" equally authentic."
11801	language barrier	language	barrier	4.800000	0.421637	2.500000	1.715940	This whole experience is greatly unsettling, and because of language barriers it is very difficult getting a straight answer on anything.
11802	language barrier	language	barrier	4.100000	1.523880	2.600000	1.837870	These sophisticated Pocket PC applications significantly reduce the obstacles to effective communication and help you to overcome the language barrier with ease.
11803	language barrier	language	barrier	4.800000	0.421637	3.800000	1.988860	ASMP: How often do you confront language barriers during your travels, and what steps do you take to build rapport when you do n't share a common language?
11804	language barrier	language	barrier	4.400000	1.264910	4.200000	1.135290	This was echoed by a staff member who wrote Ã¢ÂÂwhen employing overseas staff they need to be checked on how well they can speak English Ã¢ÂÂ itÃ¢ÂÂs very hard sometimes for residents and staff to communicate with certain people as the language barrier needs to improveÃ¢ Â Â.
11805	law book	law	book	3.400000	1.776390	4.300000	1.251670	Most of the standard law books are Tue Meaze Yazikees at Home.
11806	law book	law	book	3.900000	1.911950	4.300000	1.636390	Nolo began publishing do-it-yourself law books written by Jake and his colleagues after numerous publishers rejected them.
11807	law book	law	book	4.900000	0.316228	4.400000	1.264910	On the table lay some half a dozen law books, mostly reports of important cases.
11808	law book	law	book	3.600000	1.897370	4.400000	1.577620	He has also written eleven novels, five volumes of short stories, six matchless yarns about Mr. Tutt (funny lawyer ), three law books.
11809	law book	law	book	3.800000	1.619330	4.500000	1.269300	Another gift made by Marie Estaire Baumert in the name of her brother Guillermo Butler Sherwell, eventually also would be used for the purchase of law books.
11810	law book	law	book	4.100000	1.595130	4.700000	0.674949	The Ford Foundation gave us $192,000 in 1964 -1970 under four heads, including the purchase of American law books, and a further grant of $80,000 in 1971, of which $16,000 was earmarked for library acquisitions.
11811	law book	law	book	4.000000	1.885620	4.700000	0.948683	You should start with a simple moral premise - this group of crooks ripped off X group of victims for fifty million dollars - and then you should bury yourself in law books until you find a way to put them all in jail.
11812	law book	law	book	3.800000	1.988860	4.800000	0.421637	Jun the law book written by a lawyer i have said though in his own words under a chapter or chapter bankruptcy any inheritance.
11813	law book	law	book	4.100000	1.100500	4.800000	0.421637	I had, with one law book and two six-shooters, administered justice successfully for four years, and was then an aspirant for a seat on the Supreme Bench of the State.
11814	law book	law	book	4.200000	1.751190	4.800000	0.421637	"The locking up of juries, actually imprisoning them, maybe necessary; but any agreement reached in that way appears to correspond pretty closely in terms to what the law books call an agreement extorted "" under duress of imprisonment, "" which is fraudulent and invalid."
11815	law student	law	student	3.600000	1.837870	3.800000	1.813530	But, as any law student who has taken a trusts & estates course can tell you, the devil is in the details.
11816	law student	law	student	3.700000	1.766980	4.300000	1.567020	Many first-year law students will be participating in write-on competitions right after the end of the semester.
11817	law student	law	student	3.400000	1.955050	4.400000	1.074970	And her grief was as real as it was violent; for she had loved the handsome young law student, and she mourned the loss of his love.
11818	law student	law	student	3.700000	1.059350	4.500000	0.707107	"Milton was describing the scenes of the meeting to Bradley Talcott and Douglas Radbourn the next day, and Radbourn, a young law student, said: --  "" I 'd like to see him."
11819	law student	law	student	3.500000	1.779510	4.500000	1.080120	He started drawing one of his main characters, Rat, when he was a law student.
11820	law student	law	student	4.500000	0.971825	4.600000	1.264910	He was still a law student at that place when the event occurred which called him into public life.
11821	law student	law	student	3.100000	1.911950	4.700000	0.483046	Scholarships are to be awarded to full-time law students based on academic merit.
11822	law student	law	student	4.200000	1.316560	4.800000	0.421637	As a law student, he won the respect of Governor Gore, who, on introducing him to the bar, foretold his future eminence.
11823	law student	law	student	4.400000	1.577620	4.800000	0.632456	"So neglected was it that a young man of neat habits who entered the office as a law student under Lincoln could not refrain from cleaning it up, and the next visitor exclaimed in astonishment, "" What 's happened here! """
11824	law student	law	student	4.600000	0.966092	4.900000	0.316228	The 3 L curriculum is the most forward-looking and comÂ­prehensive curricular reform in any law school, and the first-year curriculum combines the traditional courses with those that prepare law students for practice in the 21st century.
11825	leaf surface	leaf	surface	3.100000	2.079000	3.000000	2.054800	It usually lives in colonies, depositing eggs upright in irregular rows in clusters on the lower leaf surface.
11826	leaf surface	leaf	surface	3.500000	1.779510	3.100000	2.131770	The larvae feed gregariously side-by-side on the lower leaf surface consuming everything except the veins and upper leaf epidermis.
11827	leaf surface	leaf	surface	4.200000	1.549190	3.700000	1.828780	Mycelial growth was amphigenous, forming thin, irregular white patches, sometimes effused to cover the whole leaf surface, stem and inflorescences, and had well developed multilobed appressoria.
11828	leaf surface	leaf	surface	4.100000	1.728840	4.000000	1.632990	Leaves chartaceous, midveins not noticeably prominent on abaxial leaf surface; inflorescence racemose or paniculate appearing stalked because of marked reduction in leaf size immediately below the inflorescence; capsules septicidal and slightly loculicidal at apex.
11829	leaf surface	leaf	surface	3.222220	2.438120	4.111110	1.615890	The spots were equally visible on lower and upper leaf surfaces.
11830	leaf surface	leaf	surface	3.400000	2.366430	4.400000	1.264910	The aecidia usually appear in groups on the lower leaf surface, each opening upon the surface as a cup containing numerous simple sporophores bearing rows of spores, the aecidiospores (fig.
11831	leaf surface	leaf	surface	4.600000	0.966092	4.500000	0.707107	Occasionally even the upper leaf surfaces are dotted over with prickles enough to tear a tender tongue.
11832	leisure time	leisure	time	3.700000	1.946510	3.200000	1.813530	During our encampment at Hampton, I occupied much of my leisure time in conversations with the contrabands, both at their work and in their shanties, endeavoring to...... for me to give the results, so far as any could be arrived at.
11833	leisure time	leisure	time	3.700000	1.828780	3.400000	2.011080	You ca n't expect RJ chat shows, but games are something that you would love to have for killing the boredom in leisure time.
11834	leisure time	leisure	time	3.222220	1.787300	3.444440	1.943650	When we 're not at the job we 're travelling to or from it, preparing or recovering from it, trying to forget about it or attempting to escape from it in what is, laughably, called our leisure time!
11835	leisure time	leisure	time	4.200000	1.619330	3.500000	1.840890	But now I wish to leave these finished tasks, to return to my profession of the law, and to give all my leisure time to fight as hard for the political freedom of women as I have always fought for your liberal leadership.
11836	leisure time	leisure	time	4.000000	1.247220	3.600000	1.712700	Martin enjoys organising the leisure time of his neighbours and is involved in various ' good works '.
11837	leisure time	leisure	time	4.100000	1.523880	3.600000	1.776390	For some of the money my brother and I bought a yacht, and took up sailing, and this has since been an important part of my leisure time life.
11838	leisure time	leisure	time	3.700000	1.828780	3.900000	1.852930	The boys have the temptations of their homes and of the streets, to which no small part of their leisure time is given.
11839	leisure time	leisure	time	4.100000	0.875595	4.000000	1.247220	Words air cur'ous things sometimes, as I know, hevin ' had consid'able leisure time to read when I was joggin ' ' bout the country an ' bein ' brought into contack with men o ' learnin '.
11840	leisure time	leisure	time	4.600000	0.516398	4.200000	1.229270	A state-by-state analysis showed that adults with arthritis accounted for 25 to 47 percent of all adults who did no physical activity in their leisure time.
11841	leisure time	leisure	time	4.800000	0.421637	4.300000	1.251670	Nevertheless, he likes to...... that he can indulge, without being extravagant, in choice cigars and Christmas presents, and he therefore employs his leisure time in writing for the press.
11842	letter box	letter	box	3.400000	1.712700	2.300000	1.702940	Lamp post and letter box, R. C. HAND PROPERTIES Stamped letter --  JOSH.
11843	letter box	letter	box	4.600000	1.264910	2.800000	1.751190	The doors feature a timber-like grain surface and are available in various standard colours on both sides and a complete range of coordinating sidelights, toplights, handles, letter boxes, knockers and accessories are also available.
11844	letter box	letter	box	4.700000	0.674949	2.800000	2.043960	Thankfully no one was silly enough to put their fingers through the door but when post would come through the letter box she would grab for it.
11845	letter box	letter	box	3.700000	1.567020	3.100000	1.523880	I was there behind the letter boxes when you came in, and I know that you left these shoes because you thought he sent them to you.
11846	letter box	letter	box	3.300000	1.702940	3.300000	1.702940	Down at the post office at mail time he would feel his coat-tail pulled and looking up would see the face of Mr. Pulcifer solemnly gazing over his head at the rows of letter boxes.
11847	letter box	letter	box	3.900000	1.663330	3.300000	2.057510	Also the opening up of the postal market to competition which reduced Royal Mails income, yet the postmen have to deliver this mail to our letter boxes.
11848	letter box	letter	box	2.700000	2.057510	3.900000	1.449140	What was so exciting about JP 's find was that he definitely, absolutely and certainly had the whole of the Swildon 's flow going through the squeeze which was a rock letter box off to the right of the main tube.
11849	letter box	letter	box	4.600000	0.699206	4.200000	1.619330	By and by, Faith being in her own room, took out from her letter box the last missive from abroad.
11850	letter box	letter	box	3.900000	1.728840	4.300000	1.567020	"She stood a long time hesitating with the typewritten letter in her hand, but finally dropped it in the letter box also. """
11851	letter box	letter	box	4.200000	1.475730	4.600000	0.699206	You can get a booklet from the post office telling you how much different weights cost, then put stamps on and drop into a letter box.
11852	library card	library	card	4.800000	0.632456	3.800000	1.549190	There are many other useful family history resources available within libraries and also from home with your library card number and PIN through the Source!
11853	library card	library	card	4.400000	1.577620	4.100000	1.728840	I could n't even not get a New Haven library card last summer, using my valid CT driver 's License.
11854	library card	library	card	4.800000	0.421637	4.200000	1.316560	Apply for a library card at the O ' Neill Circulation Desk.
11855	library card	library	card	4.600000	0.699206	4.200000	1.549190	The group shelved 4,100 books, issued 540 library cards, hosted community meetings and offered innovative programming, including a Drawing Lab and zine-making workshops led by the Papercut Zine Library.
11856	library card	library	card	4.900000	0.316228	4.400000	1.577620	For all non-University libraries, you can acquire a Leeds library card by inquiring at the front desks of the library in question.
11857	library door	library	door	3.600000	1.837870	4.200000	1.135290	"She had risen, and now he rose, too, and went with her to the library door, and opened it for her. """
11858	library door	library	door	3.600000	2.011080	4.200000	1.619330	She looked for her journal and reached for it just as there was a light tap on the library door; she called out ' Enter.
11859	library door	library	door	4.000000	1.699670	4.200000	1.751190	""" There came a light tap at the library door, and pale as the tenant of a tomb, a menial entered upon tiptoe."
11860	library door	library	door	4.400000	1.577620	4.400000	1.577620	"It was after five when Mary pushed the library door open softly, and looked in, and then beckoned mysteriously to Gifford. """
11861	library door	library	door	4.700000	0.674949	4.800000	0.421637	There is a book drop outside the main library doors for returns made when the library is closed.
11862	library door	library	door	3.600000	2.118700	4.800000	0.421637	"She waited in the hallway, outside the library door, until Duncan reappeared, after his talk with Jack Gardner over the telephone, and she stopped him, by a gesture. """
11863	library door	library	door	4.300000	1.059350	4.900000	0.316228	I think people tend to forget this, and it may be useful to post a sign on the library doors reminding students of the noise policy during this particularly stressful time.
11864	library door	library	door	4.700000	0.674949	5.000000	0.000000	There was another level and there was a library door on the left and several men were waiting for me to help me go inside.
11865	library door	library	door	4.800000	0.421637	5.000000	0.000000	After a few minutes of waiting, Noll made his appearance at the library door, looking a little surprised, perhaps, at this unusual summons.
11866	library door	library	door	4.500000	0.849837	5.000000	0.000000	I hurried by them and stood in front of the library door with the key trembling in my hand.
11867	licensing agreement	licensing	agreement	3.500000	1.957890	3.500000	1.900290	So long as the change does not involve alcohol, licensed premises could save up to Â£2.5 m a year by using a quicker, simpler and cheaper method to alter minor terms in their licensing agreement, such as small-scale refurbishments.
11868	licensing agreement	licensing	agreement	4.500000	0.849837	3.800000	1.398410	Although the company only has five employees, they earn $80 million to $90 million annually on its licensing agreements.
11869	licensing agreement	licensing	agreement	4.500000	0.707107	4.000000	1.414210	Another $11.6 billion was lost due to royalties and licensing agreements.
11870	licensing agreement	licensing	agreement	4.000000	1.563470	4.000000	1.632990	However, bear in mind that to truly understand what all the fees, licensing and issues are for you, you 're really going to have to hit up the AACS site and download all the licensing agreements.
11871	licensing agreement	licensing	agreement	4.900000	0.316228	4.900000	0.316228	I spoke to a 7 Digital representative who described the complications of getting licensing agreements when launching a digital music service.
11872	line spectrum	line	spectrum	2.400000	2.118700	2.600000	2.118700	In contrast, an emission line spectrum consists of light at only a few wavelengths, i.e., at only a few discrete colors (Fig 1 b ).
11873	line spectrum	line	spectrum	2.100000	1.852930	3.100000	1.852930	We expect suchemission occurs in a discrete set of frequencies depending on the composition of the radiating matter creating a so-called line spectrum.
11874	line spectrum	line	spectrum	2.200000	1.686550	3.400000	1.505550	Using old theory of classical electrodynamics, it was not possible to explain the observed line spectrum of H-atom.
11875	line spectrum	line	spectrum	3.100000	2.131770	3.600000	1.577620	A cool, transparent gas in front of a source of a continous spectrum produces an absorption line spectrum - a series of dark spectral lines among the colors of the continuous spectrum.
11876	line spectrum	line	spectrum	3.100000	1.969210	3.700000	1.567020	In the visible region, the sun shows an absorption line spectrum, that is, absorption features superimposed on a continuum.
11877	lip service	lip	service	1.300000	1.702940	0.800000	1.032800	"But honesty of the mind, an absolute unwillingness to take a position, no matter how popular, that a trained intellect and that secret patriotism which is far removed from lip service can not accept, is a finer and a rarer Using. """
11878	lip service	lip	service	1.700000	1.946510	0.900000	1.100500	Looks like you are against ' lip service ' Do you want the ' others ' to actually come and sort out the uglies from the lovelies, or what?
11879	lip service	lip	service	2.400000	1.577620	1.200000	1.316560	Many of the nobles gave him, he well knew, but lip service.
11880	lip service	lip	service	1.600000	1.349900	1.300000	1.159500	Especially is it wearisome to those like Miss Arthur --  maidens whose waists are too tight, whose complexions will ill-endure lip service, and whose tresses are liable to become not only dishevelled but dislocated.
11881	lip service	lip	service	0.800000	1.135290	1.300000	1.946510	Ever since the NPT came into force in 1970, the major powers have been paying lip service about reducing their arsenals and establishing nuclear-free zones.
11882	lip service	lip	service	2.000000	1.632990	1.400000	1.577620	Thou knowest who stand before Thee to do lip service.
11883	lip service	lip	service	1.200000	1.619330	1.400000	1.646550	They do give lip service to women deacons on the website there may be a few in Seattle but I think it is probably more like your token affirmative action deacon, not an empowered to lead one.
11884	lip service	lip	service	1.500000	1.354010	1.500000	1.715940	Loyalty does not consist in shouting and singing and marching and lip service.
11885	lip service	lip	service	1.200000	1.751190	1.500000	2.013840	It is the imagery of metaphor and its value in description and explanation, which makes it such a powerful teaching tool which course materials and syllabuses barely pay lip service to.
11886	lip service	lip	service	1.800000	1.813530	1.600000	1.577620	It pays lip service to the aim of getting more equal representation between men and women in the D & aacute; il rather than actually achieving something.
11887	litmus paper	litmus	paper	2.400000	1.955050	2.800000	2.299760	I can live with loosing Fox, provided it is n't the litmus paper that tells us we 're on a sell, sell, sell mission.
11888	litmus paper	litmus	paper	3.100000	1.911950	3.700000	1.251670	Dip into it the end of a piece of blue litmus paper, and record the result.
11889	litmus paper	litmus	paper	4.000000	1.563470	4.000000	1.414210	20 ), and testing it with litmus paper, until the liquid is neutral, i.e. will not turn the test paper from blue to red, or red to blue.
11890	litmus paper	litmus	paper	3.700000	1.702940	4.000000	1.490710	He pulled open the top small drawer in the chest and exposed a cardboard container with bottles, litmus paper and tweezers.
11891	litmus paper	litmus	paper	3.900000	1.595130	4.200000	1.549190	Once in a while a sailor would take from a jar a piece of litmus paper and expose it, showing only a slight discolouration due to carbon dioxide.
11892	litmus paper	litmus	paper	3.500000	1.581140	4.500000	0.707107	Neutral litmus paper can be used for either test and is more sensitive when moistened, preferably with distilled water.
11893	litmus paper	litmus	paper	4.800000	0.421637	4.500000	1.269300	I understand how to test for PH, but i thought litmus paper etc tested liquids?
11894	litmus paper	litmus	paper	4.200000	1.619330	4.700000	0.674949	She observed that the blue litmus paper turned pink, but the pink litmuspaper did not change color.
11895	litmus paper	litmus	paper	4.200000	1.549190	4.700000	0.674949	(2 ) Test the gas with wet red litmus paper.
11896	litmus paper	litmus	paper	3.400000	1.837870	4.800000	0.421637	He dropped a piece of litmus paper into an acid, when it changed instantly to red, and on floating it in an alkali it turned as quickly to blue.
11897	loan agreement	loan	agreement	4.900000	0.316228	4.100000	1.663330	It is important that you take your loan seriously and give due attention to the requirements you will face as a borrower before agreeing to the final loan agreement.
11898	loan agreement	loan	agreement	4.800000	0.421637	4.400000	1.074970	posted 04-18-2005 05:19 05:19 AM Having worked at KSC for many years, I know how easy it is to borrow stuff for a project, usually documented by loan agreement that only states what the equipment is, and approximately how long one needs it.
11899	loan agreement	loan	agreement	4.800000	0.632456	4.600000	0.966092	"The only satisfaction the British Government has so far been able to obtain is the solemn assurance that "" no change in the customs administration as fixed by the loan agreements of 1896 and 1898 is contemplated. """
11900	loan agreement	loan	agreement	4.100000	1.286680	4.800000	0.421637	Proposals by the Accounting Standards Board to change financial reporting guidelines could result in some charities inadvertently breaching loan agreements with their banks, according to the financial services firm PricewaterhouseCoopers.
11901	loan agreement	loan	agreement	5.000000	0.000000	4.900000	0.316228	Keywords free personal loan agreement form personal loan refinanace home refinance house debts pay bills agreement loan agreement loan repayment terms free.
11902	loan agreement	loan	agreement	4.400000	1.074970	4.900000	0.316228	Real estate is, of course, one sector of the service industry Aug we also nationally offer installment loans with terms of days this loan agreement involves fifth third bank a loan agreement.
11903	loyalty card	loyalty	card	3.200000	1.316560	3.400000	1.349900	Apple wants to make life simple for users by aggregating their tickets and loyalty cards into one easy-to-access app.
11904	loyalty card	loyalty	card	3.400000	1.776390	3.500000	1.649920	I have a loyalty card at my local Oxfam bookshop!
11905	loyalty card	loyalty	card	4.000000	1.054090	4.300000	1.251670	Use your loyalty card for discounts or rebates: If you do n't have a loyalty card, sign up for one at customer service before you shop.
11906	loyalty card	loyalty	card	2.900000	1.969210	4.700000	0.674949	Customers using other loyalty cards have often faced problems such as points not appearing in the Nectar account when using the card at BP but Tesco has managed to run the scheme in a more reliable and user friendly way then any other retailer.
11907	loyalty card	loyalty	card	3.800000	1.229270	4.700000	0.674949	"He was COO at the time, overseeing a new loyalty card program that aspired to be "" something other than a promotional tool, "" he recalls."
11908	luminosity curve	luminosity	curve	2.200000	1.475730	2.200000	1.813530	"The shape of the Cephiad luminosity curve is often referred to as a "" shark fin "" shape when plotted as magnitude vs period."
11909	luminosity curve	luminosity	curve	3.200000	2.299760	3.000000	2.403700	The most direct method to find the absolute magnitude of a specific spectral type and luminosity class is to read the value from the average luminosity curves for the corresponding spectral type and luminosity class (chart, below ).
11910	luminosity curve	luminosity	curve	2.800000	2.299760	3.600000	1.429840	When you get a Cepheid that 's been reasonably calculated, the period will tell you where it sits on the luminosity curve, and from that you can calculate a distance.
11911	luminosity curve	luminosity	curve	3.800000	1.316560	3.800000	1.316560	The gamut boundary chromaticity coordinates are converted to XYZ tristimulus values normalized to the Judd-Vos modified CIE 2 - degree photopic luminosity curve,, as follows:.
11912	luminosity curve	luminosity	curve	4.200000	1.619330	3.800000	1.686550	Because the rod and cone outputs are pooled in shared nerve pathways in mesopic vision, the photopic luminosity curve shifts toward blue and long wavelength hues become darker.
11913	lunch box	lunch	box	3.900000	2.079000	3.700000	1.702940	"He handed Elnora the leather lunch box, with her name carved across the strap in artistic lettering. """
11914	lunch box	lunch	box	4.100000	1.595130	3.900000	1.728840	Around Notes notes lunch box notes for kids, romance Kids Chronicle Love and Romance personal and Family Tweens and Teens Jokes Pop a.
11915	lunch box	lunch	box	4.200000	1.398410	4.000000	1.333330	Mothers while sending their children to school in the mornings do not forget to hide a nail or something made of iron in the lunch box.
11916	lunch box	lunch	box	3.500000	2.121320	4.200000	0.918937	The niftiest 120 volt welding tool I have ever seen is the Miller Maxstar 150 STH - its the size of a lunch box, will run on either 120 or 220 volts, and will tig weld like nobodies business.
11917	lunch box	lunch	box	4.200000	1.619330	4.400000	0.699206	The band was aggressively merchandised - Beatle wigs, Beatle clothes, Beatle dolls, lunch boxes, a cartoon series - from which, because of Epstein 's ineptitude at business, the band made surprisingly little money.
11918	lunch box	lunch	box	4.000000	1.885620	4.700000	0.483046	Both are easier to carry in lunch boxes, quicker to peel and less messy to eat.
11919	lunch box	lunch	box	3.700000	1.494430	4.800000	0.421637	"Wesley opened the package and laid a brown leather lunch box on the table. """
11920	macro photography	macro	photography	3.000000	1.943650	4.500000	0.971825	I love the world of nature photography, and the addition of macro photography opens up a whole new world.
11921	macro photography	macro	photography	2.800000	1.988860	4.700000	0.674949	As I mentioned in an earlier reply, in macro photography perspective is very important.
11922	macro photography	macro	photography	3.600000	1.776390	4.900000	0.316228	I am also pretty impressed by the bokeh I obtain in macro photography, and the small amount of noise in night photography.
11923	macro photography	macro	photography	4.100000	1.523880	4.900000	0.316228	There are many other uses for macro photography, take for example one use I made of it many years ago.
11924	macro photography	macro	photography	4.000000	1.632990	4.900000	0.316228	There is also a starting aperature of f 2.8 which is good, but with this lens this stays all the way out to 75 mm which is a very handy feature and makes this lens useable for macro photography.
11925	mahogany table	mahogany	table	3.600000	2.270580	3.900000	2.079000	I know the cupboard of Spode the boat of ice, solid silver, where the butter sits in neat squares like strange giant 's teeth on the big mahogany table.
11926	mahogany table	mahogany	table	4.200000	1.619330	4.400000	1.577620	"Or, better than that, I ' ll take ' em all in and show ' em our best chairs, andirons, and mahogany table, and then we can come out and be comfortable. """
11927	mahogany table	mahogany	table	4.100000	1.663330	4.500000	1.269300	A huge old mahogany table and sideboard, ill kept and dusty, filled the bow window end of the room.
11928	mahogany table	mahogany	table	4.900000	0.316228	4.500000	1.581140	A polished mahogany table holds among its treasures a card-receiver, which has the honor to be the only article of furnishing left whole in the room after a raid of the federal soldiers in 1862.
11929	mahogany table	mahogany	table	4.800000	0.421637	4.700000	0.674949	It is conventional in furnishing, with a family portrait or two looking down complacently upon the methodically placed chairs, sofa and large mahogany table.
11930	mahogany table	mahogany	table	3.900000	1.663330	4.900000	0.316228	He 'd been engaged in a good book and gently closed its hand-tooled leather cover, placing it on the mahogany table next to the chair where he sat.
11931	mahogany table	mahogany	table	4.800000	0.632456	4.900000	0.316228	Her hand small and death-like, with long and tapering fingers, rests upon the mahogany table, on which the lamp is burning, and her eyes gleaming beneath their dark lashes, are fixed intently upon the person seated opposite.
11932	mahogany table	mahogany	table	4.800000	0.632456	5.000000	0.000000	She opened the door and stepped inside, silently taking her place at the round mahogany table.
11933	mahogany table	mahogany	table	4.700000	0.674949	5.000000	0.000000	There is a 14.5 cm long scratch to the top of the mahogany table.
11934	mahogany table	mahogany	table	4.900000	0.316228	5.000000	0.000000	The whist party sat in high-backed chairs about a square mahogany table, whose shining top betokened much muscle on the part of Sally.
11935	mail service	mail	service	4.600000	0.516398	3.000000	2.054800	But the Japanese were encouraged by General Grant 's administration to pursue their purpose, and it presently became apparent that the Americans were reaping the advantages of a mail service so incomparably superior...... all the other nationalities.
11936	mail service	mail	service	4.000000	1.632990	3.200000	1.932180	Copyright 2005 wilful mail services long free nudist camp pics supported are the charges that we could belong secure and feel for civil that we had privacy.
11937	mail service	mail	service	4.700000	0.483046	3.400000	1.837870	Moreover, the things transported in mail service are so slight in bulk that the cost of transportation in each instance is negligible as compared to the cost of handling.
11938	mail service	mail	service	4.200000	1.475730	3.800000	1.988860	That it has been more or less delinquent in regard to the ocean mail service, can not be denied.
11939	mail service	mail	service	3.200000	1.475730	4.000000	1.054090	The hypothetical question today is: What if Google started charging a dollar for every search you perform, ten for its mail service, fifty for access to its online book collections?
11940	mail service	mail	service	3.900000	1.852930	4.100000	1.370320	Private mail services nudist sex camps teen 2005 nail payphones are criticising wet potions through the internet.
11941	mail service	mail	service	4.300000	0.823273	4.200000	1.229270	Or, your PCs can use an outside store - and-forward mail service from a service provider.
11942	mail service	mail	service	4.200000	1.619330	4.200000	1.619330	male nudist gatherings About the author steve is the fun teen boot camp and broadcast for damaging mail services.
11943	mail service	mail	service	4.400000	1.577620	4.200000	1.619330	Mr. Bynuin 's bill provided for the reinstatement of the Democrats who were turned out by the Republicans just before the classification of the railway mail service.
11944	mail service	mail	service	4.200000	1.135290	4.300000	0.948683	It will take several weeks, for they do n't have good mail service to that part of Africa.
11945	manor house	manor	house	3.700000	1.828780	4.000000	1.490710	"Cecil did not know that a hundred dogs made a pack, for he had passed all his life in India, until a few months previous to his coming to the manor house. """
11946	manor house	manor	house	3.700000	1.159500	4.000000	1.763830	Burnville House is a beautiful old manor house with stunning views across Dartmoor set in working farmland.
11947	manor house	manor	house	4.400000	1.264910	4.300000	0.948683	Take in the splendour of the English landscape by staying at a local manor house.
11948	manor house	manor	house	3.200000	2.299760	4.500000	1.581140	We all had walked to church, and on reaching the hall of the manor house, ' every one immediately retired to be rid of furs and moccasins, and to dress, for the.......
11949	manor house	manor	house	3.500000	1.779510	4.600000	0.699206	An old manor house, the property......, situated on the top of a little knoll at Plandome, is the residence of a half-brother of our wife, Martin Littleton, the well-known criminal attorney.
11950	manor house	manor	house	3.600000	1.776390	4.600000	1.264910	But it is n't happily ever after, with secret marriages, a creepy manor house, chained madwomen, missing babies, and a too-helpful brother (Ultraviolet 's Jack Davenport ) threatening the woman at every turn.
11951	manor house	manor	house	3.700000	1.828780	4.800000	0.632456	Tidwell Manor offers high qulity bed and breakfast accommodation in Budleigh Salterton, East Devon, in a fine Georgian manor house.
11952	manor house	manor	house	3.500000	2.223610	4.900000	0.316228	Rawmarsh Hall was one of the three manor houses of the manor of Rawmarsh.
11953	manor house	manor	house	4.100000	1.100500	4.900000	0.316228	"In the midst of such reflections as these, came a card from the "" manor house. """
11954	manor house	manor	house	3.900000	1.852930	4.900000	0.316228	There is nothing nest-like about our homes, either in their...... aids rarely attain that cozy, mellowing atmosphere that pervades not only the lowly birthplaces but the halls and manor houses of older lands.
11955	mansion house	mansion	house	3.400000	2.366430	4.300000	1.636390	Of this useful commodity, however, he had a supply in the mansion house, which he had saved from the presents made him by Colonel Dumont and his guests.
11956	mansion house	mansion	house	3.800000	1.873800	4.500000	1.269300	"And how have you all been at the mansion house? """
11957	mansion house	mansion	house	5.000000	0.000000	4.500000	1.581140	Gatiss is the museum curator with tales to tell about a mansion house with a sinister history.
11958	mansion house	mansion	house	4.300000	1.567020	4.500000	1.581140	"yeres, without lerning or other promocion "" and that he was living "" in a mansion house which Master Bagenham 5 hath gyven hym duringe his life and no longer."
