ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
30702	fall off	fall	off	3.600000	1.264910	Such was the pain that he was unable to keep up his great speed; his pace fell off; he limped terribly; and Earle heard behind him the shouts of the pursuers, who every moment were gaining upon him.
30703	bounce off	bounce	off	3.600000	1.349900	The bucket top had bounced off in the first burst and sped down the road before them, and the owner, feeling that he had no time...... it.
30704	rip off	rip	off	3.600000	1.429840	"When she finally came, the skirt of her dress was ripped nearly off, her hair was down and her comb broken; but she was triumphant, for Sam Black was with her, and SOBER. """
30705	shake off	shake	off	3.600000	1.646550	Dip pretzels into melted chocolate, shake off excess chocolate and set pretzel on waxed paper.
30706	pay off	pay	off	3.600000	1.897370	"to the taxpayers, it is unwise to pay off the debt so rapidly --  that we ought to reduce the revenue to the lowest point possible, and "" let the money fructify in the pockets of the people. """
30707	drive off	drive	off	3.666670	1.224740	Silly question - why did n't you just drive off to another isolated parking space?
30708	fly off	fly	off	3.700000	0.948683	Flexibility is the key, and if you can fly off to Mykonos at the last-minute, you more likely to find a great bargain, and enjoy some considerable savings.
30709	bounce off	bounce	off	3.700000	1.337490	Well, I threw the stone, and it struck the fence, bouncing off and making a tremendous noise.
30710	pull off	pull	off	3.700000	1.636390	"Ca n't you see that my tail is pulled off? """
30711	drive off	drive	off	3.800000	0.918937	He left the station with the Duke and his entourage and were driven off in a large Daimler car to Bolton Hall, where the King was to stay during his visit.
30712	turn off	turn	off	3.800000	1.398410	It 's incredibly hard to get them to turn all the way off without coming back up again.
30713	pull off	pull	off	3.800000	1.475730	Daniel gritted his teeth as pulled off his boots and trousers.
30714	bounce off	bounce	off	3.800000	1.549190	You 're probably not going to to be walking so great after getting your head bounced off the pavement a couple of times.
30715	cut off	cut	off	3.800000	1.549190	"The complainant argued that these scenes, as well as the "" hideous "" language in the programme, for example "" shall I cut your tits off?"
30716	bounce off	bounce	off	3.800000	1.619330	Half way in, the second boat, not being steered, swerved, and the side hit an ice cake, bounced off and rammed a young iceberg.
30717	fight off	fight	off	3.900000	0.875595	During its rule, the Spanish fought off various indigenous revolts and several external colonial challenges from Chinese pirates, the Dutch, and the Portuguese.
30718	drive off	drive	off	3.900000	0.994429	And the wagon drove off, rattling and jolting over the frozen road.
30719	throw off	throw	off	3.900000	1.595130	The mask was now thrown off, and matters were come to a crisis.
30720	fall off	fall	off	3.900000	1.911950	He might fall off, or the nails might come out.
30721	fly off	fly	off	4.000000	1.054090	Meantime the other birds flew off, and the animals ran into the woods.
30722	bounce off	bounce	off	4.000000	1.490710	Will the infrared / bluetooth whatever be bouncing off the glass and it not syncing properly?
30723	throw off	throw	off	4.000000	1.563470	The first nafs is the wild horse on the hill; the second nafs is the one with a bit in the mouth and you jump on it and it throws you off.
30724	pull off	pull	off	4.000000	1.632990	When the parrot 's legs and wings are pulled off, Punchkin loses his legs and arms; and when its neck is wrung, his head twists round and he dies.
30725	blow off	blow	off	4.100000	0.875595	The dragon roared out yet another stream of blazing flames, which reached about a total of 12 feet or about four yards, and Sei was able to use his barrier but because he was going at a really high speed he was blown off.
30726	pull off	pull	off	4.100000	1.449140	""" By pulling off his mask, ""...... do it."
30727	pull off	pull	off	4.100000	1.595130	Ginny pulled off her beat up chaser gloves, stepped out of her boots and pulled off her sweaty robes.
30728	pull off	pull	off	4.100000	1.595130	"She pulled off her gloves, and looked critically at her hands. """
30729	cut off	cut	off	4.100000	1.663330	They cut off her beautiful hair: its long silken wavelets lay strewed upon the floor unheeded.
30730	throw off	throw	off	4.200000	0.788811	Standing 165 m high over raging torrents, I found myself being strapped to a piece of ' string ' by complete strangers, approaching a platform and asking myself why I was about to throw myself off a bridge.
30731	fight off	fight	off	4.200000	1.032800	"Do n't, now, --  you ' ll crumple me, "" she said, fighting him off with a dainty parasol. """
30732	break off	break	off	4.300000	0.674949	""" Gritting his teeth, Link grabbed the arrow in his shoulder and broke off the shaft with a grunt."
30733	drive off	drive	off	4.300000	0.823273	Rosalie enters with Roland and Tom, they get into the carriage and drive off.
30734	break off	break	off	4.300000	1.059350	Music boxes that are nice to look at can be especially appealing for a baby, but we do need to be careful that if they 're within reach of them, they have n't got small bits the baby might break off and put in their mouth.
30735	walk off	walk	off	4.300000	1.059350	Ask the next botherers to see a copy of their permit they will either run off or you can walk off while they go and get it.
30736	fall off	fall	off	4.300000	1.337490	Here the slow-moving ground mixture of vulcanized rubber and fabric is allowed to drop in close proximity to a magnet, which deflects the iron particles, causing them to fall off by themselves, and freeing the rubber from the metal.
30737	cut off	cut	off	4.400000	0.966092	"And if thy right hand offend thee, cut it off, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not that thy whole body should be cast into hell. """
30738	fall off	fall	off	4.400000	1.074970	The panels were behind her and fell off without warning, landing on her head, shoulders and ankles.
30739	shut off	shut	off	4.500000	0.527046	At a somewhat earlier hour tdhan usual the gas was shut off in the Stillwater hotel.
30740	pull off	pull	off	4.500000	1.269300	A minute later the smith, who had just begun his day 's work, and still wore his coat, pulled it off and flung it to one side.
30741	walk off	walk	off	4.555560	0.726483	But NOW, on land, they could subpoena us as we walked off the base.
30742	fall off	fall	off	4.600000	1.264910	There were icicles upon his beard and hair, his hat having fallen off.
30743	carry out	carry	out	0.100000	0.316228	Cleaning of animals ' feet was reportedly carried out by 36% of POs compared with 1% of non-POs.
30744	hang out	hang	out	0.100000	0.316228	I used to hang out with an alcoholic street-person who lived under the Shinkansen railroad bridge.
30745	hang out	hang	out	0.111111	0.333333	Nothing will impact your job satisfaction and make you weary faster than hanging out with people who wallow in a sea of negativity.
30746	be out	be	out	0.200000	0.421637	We all know that everything is better with beer - there 's probably some science out there to support that.
30747	carry out	carry	out	0.300000	0.674949	Firstly it is worth noting that there is no legal requirement to have a periodic electrical report produced on the property, so carrying out your own and insisting on reimbursement would be ill advised I feel.
30748	make out	make	out	0.400000	0.516398	It 's a shame the author is utterly delusional 1% of the responses (if you 're lucky ) are positive, they certainly are not equal as you are trying to make out.
30749	make out	make	out	0.400000	0.843274	Cheques should be made out to St Bees Priory PCC and sent to the Treasurer, Dr G W S Burgess, St Bees Priory Treasurer, 7 Abbey Farm, Abbey Road, St Bees, CA 27 0 DY.
30750	carry out	carry	out	0.500000	0.971825	As far as the UK is concerned, research for the BBC carried out by Charlotte Rayner PhD of Staffordshire University Business School and Prof.
30751	turn out	turn	out	0.500000	0.971825	And a little nice meat every day, - - which we have to have, - - turns out so very expensive.
30752	turn out	turn	out	0.500000	1.080120	One day, he comes home with tickets for what turns out to be a historic game...
30753	make out	make	out	0.500000	1.080120	And here 's --  can you make out this signature?
30754	carry out	carry	out	0.600000	0.699206	The butler had been instructed to keep ward and watch below, while Mrs. Weld went upstairs, ostensibly to ascertain that everything was as it should be there, but in reality, to carry out a project of her own.
30755	be out	be	out	0.600000	1.074970	Some will just be out for the money, and safeguard what they know.
30756	run out	run	out	0.600000	1.074970	But if you do, or you take advantage of a bulk discount, no problem, just treat all packs you buy before the first one has run out as though it was one purchase of a bigger pack.
30757	turn out	turn	out	0.600000	1.074970	Many questions remain to be answered but it is hoped that the work being done will be valuable even if the Canonbie site turns out to be unsuitable.
30758	hang out	hang	out	0.666667	0.866025	If she 's making more time to hang out with her girlfriends and does n't currently have a boyfriend, tremendous!
30759	keep out	keep	out	0.700000	0.823273	As looking goes I 've been keeping my eyes out for anything interesting out there, but so far all the pieces have n't fallen in their right places.
30760	lay out	lay	out	0.700000	1.059350	We have to lay out the orbits in terms of the life of the satellite and where the planets will be so the whole thing will not bog down.
30761	make out	make	out	0.700000	1.059350	Personally I do n't think the game was as bad as most people made it out to be.
30762	turn out	turn	out	0.700000	1.159500	Soekershof Walkabout has turned out to be a very personal experience that differs per individual.
30763	work out	work	out	0.700000	1.159500	No other bondage is upon thee cast Save that wrought out by thine own erring hand; By thine own act, alone, thine image placed --  Poorest or President, choose thou to stand.
30764	hang out	hang	out	0.700000	1.251670	"The conversazzhyony wuz a notable affair, The bong tong deckolett ' nd en regaly bein ' there; The ranch where Sorry Tom hung out wuz fitted up immense, --  The Denver papers called it a "" palashal residence. """
30765	carry out	carry	out	0.800000	0.788811	This work to develop safe systems of work for our operations work, our emergency response, will be carried out through close working between the FRM, HS and IPD Advisory Boards.
30766	work out	work	out	0.800000	0.918937	"My own methods are placed in the service of studying "" natural kinds "" already identified by you, of working out someone else 's world picture (Nickles 1989: 226 )."
30767	make out	make	out	0.800000	1.032800	Miss Sterling, it would be useless for me to try to make myself out better than I am.
30768	check out	check	out	0.800000	1.135290	Some of these deposits originate in the loans which the farmer obtains from the bank; he borrows from the bank and leaves the amount on deposit, to be checked out as he has need.
30769	carry out	carry	out	0.800000	1.229270	Mar 25 (CG ) An investigation is underway into a journalist from a television channel who had covered the final stages of the war in 2009 and has later supplied the video material to groups overseas carrying out a campaign against the govt.
30770	make out	make	out	0.800000	1.229270	He listened, but could not make out the occasion of it; for, in consideration of his feeble condition, he had not been informed of the meditated attack.
30771	fall out	fall	out	0.800000	1.619330	But somehow he grew in favor and invested money in steamboats, one of which he went captain...... he fell out with our captain for always beating him in his trips.
30772	turn out	turn	out	0.800000	1.619330	"If Sabina were to go, - - and she will next spring, - - I am afraid it would turn out that we should have to keep two. """
30773	work out	work	out	0.888889	1.536590	Kenny Williams has made a lot of moves that have worked out well, but if you 're going to deny that he sometimes does some seriously baffling stuff that does n't work out, I do n't know what to tell you.
30774	keep out	keep	out	0.900000	1.100500	Keep an eye out for opportunities to reinforce this unique immediacy.
30775	run out	run	out	0.900000	1.100500	"when they ask me to review the shots in camera, i simply try to avoid it by saying that "" I feel we got it, let 's move on, we 're running out of time!"
30776	sell out	sell	out	0.900000	1.286680	He sold out his principles and the record of his whole life for the glittering prize of the Presidency, which he fancied he saw in the distance; why should not they sell out for a little ready cash to save them from starving?
30777	turn out	turn	out	0.900000	1.286680	"Well, it 's turned out badly enough, "" her father commented. """
30778	break out	break	out	0.900000	1.449140	Fierce hatred, I...... and before the honeymoon was over it began to break out.
30779	carry out	carry	out	0.900000	1.449140	In the first place, he had important plans to discuss and carry out, and he was impatient of further delay.
30780	make out	make	out	0.900000	1.728840	Near as I can make out, you never open your head when you 're with her.
30781	break out	break	out	1.000000	0.866025	In 1270 he led another crusade against the Mahomedans in Tunis, but fell a victim to the pestilence which broken out in his camp there.
30782	work out	work	out	1.000000	1.054090	"They tremble lest they should not work out their salvation if // they continue in a eorrupt church; they fear the menaces of God, and dare not embark on the great journey with unsafe guides. """
30783	wipe out	wipe	out	1.000000	1.247220	A society in which the twin problems of over-work and unemployment have been eradicated, in which local politics and economies have been revived, and inequality wiped out.
30784	turn out	turn	out	1.000000	1.333330	In course; I sez to ma -- why, Lord bless me, it must have been three or four years ago -- that ' t would all turn out so.
30785	make out	make	out	1.000000	1.414210	I really believe that this is Grisham 's best novel and although I have n't checked, I believe they have made a film out of it.
30786	lay out	lay	out	1.000000	1.563470	From the school to the exhibition was only a step in the course laid out by the False Artists, just as the next step was admission to the museums.
30787	wipe out	wipe	out	1.000000	1.632990	They are not to be wiped out by resolutions and addresses!
30788	make out	make	out	1.000000	1.699670	""" Say, "" said the other, "" I ca n't quite make that out yet."
30789	lay out	lay	out	1.100000	1.523880	The editors there did a terrific job of laying out my piece on Robot Rivals, and have lots of photos of the principals behind, and some of the robots featured on the show.
30790	turn out	turn	out	1.100000	1.595130	There is a statement that the Tredegar Iron Works at Richmond, that great arsenal of the Confederacy, turned out early in 1861 a submarine patterned after a diving-bell, which speedily demonstrated its complete futility.
30791	wipe out	wipe	out	1.100000	1.595130	If they, too, would only find some great chief, under whom all the tribes could unite, how quickly would they wipe out the hated redcoats and teach the English to respect their rights.
30792	miss out	miss	out	1.100000	1.663330	This day, and the next, the Doctor was out more than usual; and the day following he was missing.
30793	turn out	turn	out	1.100000	1.852930	Her father learned how to trace the messages to their source and it turned out to be a man she knew from her church.
30794	hang out	hang	out	1.100000	1.911950	What an amazing place, hanging out in the park alone was a treat and then follow that with entering the monumental stadium packed with so many people, breathtaking, such a good feeling, and a first for our two girls.
30795	sell out	sell	out	1.111110	1.166670	""" The Indian can beat the Australian, but he thried to sell the boys out, an ' if he slackens his gait by ever so little, the b'ys will begin shootin ' sthraight before them."
30796	wipe out	wipe	out	1.200000	1.032800	Smoke may injure us but the latter is even wilder, may wipe out the human race.
30797	set out	set	out	1.200000	1.032800	They had been missing since 11:30 o'clock yesterday morning, when they set out in the family automobile on a shopping trip to the Winnetka...... was reported to the police by George F. Austin, a landscape gardener, shortly before midnight.
30798	work out	work	out	1.200000	1.229270	Tanzania has an annual GNP capita of $290 for its 36.5 million people, which works out to a total GNP of approximately $10.5 billion.
30799	check out	check	out	1.200000	1.475730	Even if you 're not totally convinced on purchasing anything SEO-related right now, go check out the launch video and how you can fully flesh out a website in less than 60 seconds.
30800	run out	run	out	1.200000	1.549190	July 9, 2002: Bud Selig ends the 2002 All-Star Game in a 7 -7 tie after eleven (11 ) innings as both the National and American leagues run out of pitchers.
30801	work out	work	out	1.200000	1.549190	We 're sorry to hear you cannot make it to our 2013 conference in Santa Barbara but hope that things work out in 2014.
30802	hang out	hang	out	1.200000	1.549190	"The white elephant 's relative was a conspicuous character -- after the lifting...... before Will, hanging out a long, dismal face, and speaking with difficulty. """
30803	lay out	lay	out	1.200000	1.619330	The outdoor area is well laid out to promote children 's physical development and children respond well to the opportunities it affords.
30804	carry out	carry	out	1.200000	1.619330	This policy Lincoln undertook in good faith to carry out, and he adhered to it so long as it was consistent with the safety of the Government.
30805	carry out	carry	out	1.200000	1.751190	How would this process be carried out if the matter rested entirely with the Balkan states, if Austrian ambitions, Russian ambitions, Italian ambitions, were left completely out of account?
30806	break out	break	out	1.200000	1.873800	I broke out into a great sweat all over my body as I realized that I had forever forfeited the respect and confidence of my uncle, whom I greatly honored and admired.
30807	set out	set	out	1.300000	1.159500	L. 96 -481, set out as an Effective Date note under section 504 of Title 5, Government Organization and Employees.
30808	lay out	lay	out	1.300000	1.251670	Then he had a great Court House Square laid out close to the proposed hotel.
30809	wipe out	wipe	out	1.300000	1.251670	Is it not a fact that our battleships, together with our cruisers, submarines and destroyers, could wipe out any number of cruisers plying either the Atlantic or the Pacific Ocean?
30810	lay out	lay	out	1.300000	1.337490	For instance, a young man, having inherited a splendid fortune, laid out a considerable portion of it in the purchase of diseases...... lot of repentance and a suit of rags.
30811	start out	start	out	1.300000	1.418140	Rodney Grimes was starting out to win Barbara with the same dash and impulsiveness that overcame Mary Farrell, the cook in the mining-camp...... to California ready to marry the first man who asked her.
30812	point out	point	out	1.300000	1.567020	Having read a bit of both books myself but not as extensively as i wanted to due to my limited command of Arabic scr ipt.I can point out a few similiarities off the top of my head.
30813	sort out	sort	out	1.300000	1.567020	"Here are the young men, and they look as if they had...... floor, and let 's sort ' em out. """
30814	break out	break	out	1.333330	1.581140	Not one of themselves, they felt that, though outwardly as filthy and ash-covered; silent, with foreign thoughts and longings breaking out through his quietness in innumerable curious ways: this one, for instance.
30815	set out	set	out	1.400000	1.264910	The effect of the ban on his life and his career is set out in full in his witness statement 33...
30816	miss out	miss	out	1.400000	1.349900	The boy was not missed for some time after the fire was out.
30817	wipe out	wipe	out	1.400000	1.505550	In my twentieth year, enraged by a blow inflicted by the Captain, Iconspired, and heading a mutiny took possession of the brig, killing the Captain with my own hands and so wiping out the foul stain he had blackened me with.
30818	set out	set	out	1.400000	1.577620	Somebody would start up that lie about murdering Christian children, and the stupid peasants would get angry about it, and fill themselves with vodka, and set out to kill the Jews.
30819	hang out	hang	out	1.400000	1.646550	I really love hammocks - and hang out in them whenever possible.
30820	put out	put	out	1.400000	1.646550	This, as talk grows of the zonebie being put out of its misery, with some form of break-up.
30821	reach out	reach	out	1.400000	1.646550	She picked up the phone at her home in San Francisco and, without really knowing what was going on, heard him reach out to her in his last moments.
30822	wipe out	wipe	out	1.400000	1.646550	Â£1400 million was wiped out in 24 hours in March of this year (1977 ), when the vote of no confidence in the Labour government was being moved.
30823	keep out	keep	out	1.400000	1.646550	"We do not play for the exercise, we do not play because it "" keeps us out in the open air. """
30824	roll out	roll	out	1.400000	1.776390	I 'm delighted it 's now going to be rolled out across Fife.
30825	check out	check	out	1.400000	1.837870	Without hesitation, they agreed to advance him the money he wanted, and to enable him to strike while the iron was hot, checked him out the money on the next morning.
30826	set out	set	out	1.400000	1.955050	I do n't think you set out to betray Elias because of your son 's death.
30827	hand out	hand	out	1.400000	2.011080	Nothing wrong with political abuse per se - Disraeli handed out plenty of it but with SO much more class!
30828	throw out	throw	out	1.400000	2.011080	A father jailed for killing his ten week old baby after a night of heavy drinking has had his claims he was wrongly convicted thrown out by top judges.
30829	roll out	roll	out	1.400000	2.065590	Tooting a long, last salute, she rolled out into Fundy and out of sight around the point.
30830	come out	come	out	1.500000	1.269300	I did, at first, and then again it seemed to me that I came out with the word because it seemed the right one.
30831	cut out	cut	out	1.500000	1.433720	And when bike is idling and i have choke at top setting and if i dont rev it the bike cuts out.
30832	try out	try	out	1.500000	1.509230	After studyin a bit to try to make out what upon yeath could brung him to my room, I put my hand out and tried the curtains agin; and the fust thing I know 'd here cum the same chap back agin.
30833	work out	work	out	1.500000	1.649920	One thing though, nothing is ever set in stone forever, ie if you take a job or decide to take your first entrepreneurial step, you can always try the other option at a later stage if it does n't work out.
30834	miss out	miss	out	1.500000	1.715940	Curtis Haynes-Brown missed out through illness, while Anthony Edgar dropped to the bench with Steve MacLean and Rory Fallon as Andy Williams and Jon Obika started in attack.
30835	turn out	turn	out	1.500000	1.715940	But there is a very large and real risk that the party will turn out to be one of those that you try to escape as soon as possible.
30836	roll out	roll	out	1.500000	1.779510	Now, I 'll admit that I was thinking of that as a test case, and when things are ironed out into a workable legislation there one would imagine the model being rolled out to the rest of the world to adopt in their own fashion.
30837	wipe out	wipe	out	1.500000	1.779510	Whatever happened at the end of the Permian Period nearly wiped out all life on Earth.
30838	wipe out	wipe	out	1.500000	1.900290	She will ask her uncle to send a suicide bomber to wipe out the royal family, and been the mother to the future king, she will crown herself Queen of England.
30839	miss out	miss	out	1.500000	1.900290	I wonder what has become of Miss Obsolete, who was out all last night?
30840	fall out	fall	out	1.500000	2.013840	Ali 's next fight will be on the undercard of the Mike Tyson card set for July 30, 2004, in Louisville, Kentucky --- but after having two opponents fall out, they are still negotiating with some potential boxers for that card.
30841	sort out	sort	out	1.555560	1.424000	Helps keep the PC running well, and means a free 30 day trial again =) As for GPS, I can sort you out with the one I use.
30842	point out	point	out	1.600000	1.264910	""" At least they 're protected, "" Alfassa points out."
30843	put out	put	out	1.600000	1.505550	De fus ' man w'at Brer Rabbit come up wid wuz...... eyes on ' im dan she h'ist up ' er tail in de elements, en put out like a pack er dogs wuz atter ' er.
30844	try out	try	out	1.600000	1.505550	White man tryin ' to fine out who you is.
30845	start out	start	out	1.600000	1.577620	I start out thinking that way, then before you know it, I 've got a stack of lovely bogwood and plants galore.
30846	break out	break	out	1.600000	1.712700	Harry shifted his gaze from Lucinda to Tom and broke out in a wide grin.
30847	set out	set	out	1.600000	1.955050	They went into possession that afternoon, and old Hard Times set out to cook his supper.
30848	fall out	fall	out	1.600000	2.011080	"You may easily conceive what absurd dealings are likely to fall out, if you allow two absolute commanders. """
30849	miss out	miss	out	1.666670	1.224740	And if you 're not on the newsletter, you 're missing out!
30850	sort out	sort	out	1.666670	1.414210	Maybe RDR and commission bans will sort these tossers out and get them out of the industry, but I doubt it, crooks seem to be able to expoit any loopholes and these are legion within RDR.
30851	cut out	cut	out	1.700000	1.337490	I 'd cut him out of my life that day, swore him and the Patriots off forever in one breath.
30852	reach out	reach	out	1.700000	1.337490	At this point, however, he has to be the one to intially reach out.
30853	try out	try	out	1.700000	1.337490	Out of curiosity, any if the ifanboys try out Kelly Sue 's first issue of Avengers Assemble?
30854	set out	set	out	1.700000	1.494430	After a bountiful meal, Gilbert completely dried his garments and prepared to set out on his return, resisting the kindly persuasion of the host and hostess that he should stay all night.
30855	wipe out	wipe	out	1.700000	1.567020	Woman, your lover, after your last kiss, Wiped my dishonor out with his heart 's blood.
30856	cry out	cry	out	1.700000	1.636390	This place has over 2000 residents on its doorstep crying out for somewhere nice, which makes the amateur service and dreadful food all the more painful.
30857	find out	find	out	1.700000	1.636390	"I want you to get back before brother David finds out that you have ever been. """
30858	sort out	sort	out	1.700000	1.636390	Thus he was unaware of the precise vehicles of the factors for hereditary characters (which...... germ-cells ); and he did not know how those from the two sides of the house are sorted out among the offspring in intelligible proportions.
30859	hand out	hand	out	1.700000	1.702940	The gentleman then handed out the lady, and both entered the chapel, Beppo keeping guard without, to prevent or give notice of any intrusion.
30860	roll out	roll	out	1.700000	1.766980	) He tells me about how Vosges is rolling out its new mainstream brand, Wild Ophelia, which sources organic ingredients from American farmers.
30861	be out	be	out	1.700000	1.828780	The Congressional budget office is out with a grim report suggesting the deficit for 2012 will top $1 trillion for the fourth year in a row.
30862	run out	run	out	1.700000	1.828780	The same discrimination of fit and fair runs out, if with less rigor, into all parts of life.
30863	sell out	sell	out	1.700000	1.828780	"All remembered William A. Bodley and his family, but not one could tell what had become of the man after he had sold out and gone away. """
30864	check out	check	out	1.700000	1.946510	(After he finishes and tears check out ) Oh, that 's just fine.
30865	break out	break	out	1.700000	2.002780	Yesterday afternoon I broke out my Turtledog hammock stands and set all of my demo hammocks up so they 're pre-adjusted.
30866	fall out	fall	out	1.700000	2.162820	He was not on good terms with Deacon Hardhack, for they once had a falling out on business matters, and so whatever the Deacon attempted to do in society affairs was opposed by Mr. Cannel.
30867	work out	work	out	1.700000	2.162820	1 Does any one suppose that Indian logic would not be quick to work out an opposite conclusion from an opposite line of treatment?
30868	check out	check	out	1.800000	1.398410	Well I am still in Alabama and whilst I have been sightseeing I thought I might check out a couple of it 's past famous residents.
30869	make out	make	out	1.800000	1.475730	The girls dressed these bouncy rats in hand knitted baby clothes their Mother made out of fluorescent pink and yellow acrylic wool.
30870	check out	check	out	1.800000	1.619330	Your university will have a business club with links to local business chambers - maybe check those out and see if there 's any networks there you can tab into.
30871	take out	take	out	1.800000	1.619330	Grabbing one of the ceremonial spears (!!) carried by the town 's Guard, he quickly takes out two guys in black suits.
30872	point out	point	out	1.800000	1.619330	If a single phenomenon could be pointed out which the aether is proved incompetent to explain, we should have to give it up; but no such phenomenon has ever been pointed out.
30873	hang out	hang	out	1.800000	1.751190	I tell you Ma, he is hanging out signals, and they 're for me, too.
30874	roll out	roll	out	1.800000	1.813530	If you hit the ground runnng on the pilot then you are going to have significant interest when you roll out the other franchises later own.
30875	fall out	fall	out	1.800000	1.873800	He says he loves me that he has n't fallen out of love with me.
30876	run out	run	out	1.800000	1.988860	Geology The Geology and Tectonics of Pakistan (Kazmi and Jan ) I would have liked a copy of this, but they had run out before the conference.
30877	sell out	sell	out	1.818180	1.250450	I was a commodore without a squadron, and I felt so cheap that I would have sold out my commission for sixpence, and thrown myself in.
30878	put out	put	out	1.900000	1.595130	Some of this money was put out Tor personal influence, $100 for the temporary loan of one man 's political talents.
30879	start out	start	out	1.900000	1.595130	Christ comes into a world lying in wickedness --  besotted by it, plagued and tormented by it; full of abominations starting boldly out without pretense of concealment, from every phase of private, social and civil life.
30880	roll out	roll	out	1.900000	1.663330	Some of the bowlders, high above water, are easily seen; others quite low are shown by a foaming wave rolling out from each side as the waters divide others, again, just covered, are marked hy a white-capped swell below them.
30881	try out	try	out	1.900000	1.663330	I figured we would try out the rest cure, you and me.
30882	hand out	hand	out	1.900000	1.791960	"Midway through, impudent little place cards were handed out to select scenesters, announcing the details to the afterparty ("" Shhh! "" the note obnoxiously began ), but the real location-Chez Gagosian-was only whispered in the ears of the chosen few."
30883	point out	point	out	1.900000	1.791960	""" Some have accurately pointed out that the Greek word for "" rule "" means to act as arbiter or judge."
30884	try out	try	out	1.900000	1.969210	Anyway I had the g / f 's 2002 Laguna dCi in his garage one night and he wanted to try out his new kit on a Renault so he plugged it into mine.
30885	break out	break	out	1.900000	1.969210	If the doors happened to open, and the chorus broke out unveiled, delicious tremors ran up and down my spine, and I was faint with suppressed enthusiasm.
30886	throw out	throw	out	1.900000	2.024850	Fifteen minutes after the first tentative overtures had been thrown out feeler-wise, Red Hoss found that he and Riley were...... already were as partners jointly committed to a joint undertaking.
30887	hang out	hang	out	1.900000	2.079000	That cup 's going to stand on the stump of that tree there -- where the chipmunk hangs out.
30888	speak out	speak	out	1.900000	2.079000	This is a delicate business for him as well as for the lady --  and there is where the awkwardness comes in: from his point of view he ca n't speak out, any more than she.
30889	keep out	keep	out	1.900000	2.131770	Stuart Searle saved from Sheldon Sellears after the winger had cut in from the right on 25 minutes, and up the other end Josh Vickers did well to keep out Ryan James ' curling shot with the outside of his left boot eight minutes later.
30890	find out	find	out	2.000000	1.247220	Pre-Google, it could sometimes be * very hard * to find out something you needed to know.
30891	throw out	throw	out	2.000000	1.333330	His theory was, that a tree planted below its natural depth threw out a new stratum of roots, by which the equilibrium was lost, and it became thenceforth a maimed tree, incapable of producing its maximum of fruit.
30892	try out	try	out	2.000000	1.414210	If there be land so nigh, as by our glance, The eye may seem to conjure, we may try, The little we can do...... out the boats!
30893	sort out	sort	out	2.000000	1.581140	Is n't this sort of thing rather easy to sort out?
30894	find out	find	out	2.000000	1.632990	"Have you found out any thing, and what have you found out? """
30895	hand out	hand	out	2.000000	1.632990	They found him handing out the wages for nhich he had fought.
30896	hand out	hand	out	2.000000	1.699670	"Well, "" Mr. Ruck continued, "" I stepped in at the banker 's to see if there was n't something, and they handed me out a Herald. """
30897	miss out	miss	out	2.000000	1.699670	The river is a grand thing when it is river and sea together; but how one misses the ocean when the tide is out, for in the great place it filled the stream from the hills, after all, looks of little consequence.
30898	bring out	bring	out	2.000000	1.763830	He supports rebuilding the Rama temple at Ayodhya and said that the symbols of 1,000 years of slavery have to be erased and the truth brought out.
30899	put out	put	out	2.000000	1.763830	The 26 episode Heat Guy J was put out as a boxset for just Â£25, and the similarly lengthy Tokyo Underground also came out in boxset form for just Â£39.99.
30900	throw out	throw	out	2.000000	1.825740	If the initial petition is n't thrown out, inmates are eligible for a state-funded lawyer.
30901	put out	put	out	2.000000	1.825740	Soon we saw the warships coming after us, and they followed us all day; short ly after dark, however, we put out our lights?
30902	start out	start	out	2.000000	1.885620	There was nothing to be said against this, and we prepared to start out.
30903	find out	find	out	2.000000	2.000000	Wants to speak to the students, to find out what they want.
30904	fall out	fall	out	2.000000	2.000000	"I demanded, feeling the bottom of my heart fall out, for all the world like the floor of a dump-cart. """
30905	call out	call	out	2.100000	1.523880	The picture she presented was far from lovely, nor was it of a kind to call out a friendly sympathetic response.
30906	sell out	sell	out	2.100000	1.523880	Users will only be shown events with availability - nothing that is already sold out will appear - and they can click on the event to access booking information.
30907	start out	start	out	2.100000	1.523880	So many start out to be good friends, and then want to be silly.
30908	find out	find	out	2.100000	1.791960	A lot of us seem to have dogs with funny backs all of a sudden - I do n't know how we all find out for sure what 's going on - like Mrs Mopp 's situatoin too.
30909	point out	point	out	2.100000	1.791960	(ii ) These sciences are positive also in failing to recognise the finite nature of what they predicate, and to point out how these categories and their whole sphere pass into a higher.
30910	roll out	roll	out	2.100000	1.911950	At last the face of the prairie had ceased its surging; no lurid eye-ball light gleamed out of the dusk; and the tempest of cattle had passed, and went rolling out into the unbounded stretches of the dim, yellow plain.
30911	be out	be	out	2.100000	1.969210	"I heard only the words, "" De pattikalerest lady I ebber come acrost about de feel of water, an ' I is done tired out, I is -- "" The rest was lost, as Dinah vanished from the apartment of the invalid."
30912	break out	break	out	2.100000	2.024850	In 2004, a violent rebellion broke out, in which DorÃ©lien was freed from prison 6 and returned to a position of power.
30913	call out	call	out	2.100000	2.024850	"Calling out to them as we tirelessly paddled, "" hi lazy people!"
