ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
70715	anzeigen	zeigen	an	3.200000	1.686550	Verschleissteile wie Einzugsrollen, Papierseparatoren etc. können vom Anwender selbst ausgewechselt werden (viele Scanner zeigen einen nötigen Wechsel automatisch an ).
70716	anreisen	reisen	an	3.200000	1.751190	Allerdings erkennt er Philippes Mutter Elisabeth Senn (Nathalie Baye ) wieder, die getrennt von ihrem Ehemann Thomas in Boston lebt und zur Hochzeit ihres Sohnes angereist ist.
70717	anrufen	rufen	an	3.200000	1.751190	Herr Krüge hat nötigenfalls das Recht, polizeiliche Hilfe anzurufen.
70718	annehmen	nehmen	an	3.200000	1.932180	Auf Treue und Glauben nahm man seine Auskunft an: seine Schriften habe er in der Gegend von Wertingen an dem Zusamfluß durch einen Trupp marodierender Franzosen von Tallard's Heer verloren.
70719	ankommen	kommen	an	3.200000	2.043960	&quot; Das Kochportal kommt bei allen Alterklassen super an - nicht nur bei den Kochfans unter 30 &quot;, wundert sich CMA-Produktmanager Tim Schäfer, der das Online-Projekt begleitet.
70720	anmelden	melden	an	3.300000	1.337490	Alle deutsche Segelschiffer, zunächst welche einem solchen Unternehmen beitreten wollen, werden aufgefordert sich am 20. Januar 1849, Morgens 9 Uhr, in Koblenz bei dem Unterzeichneten zu einer Versammlung anzumelden, und dabei ihre Patente, wie auch die letzten Gewerbsteuer-Quittungen mitzubringen.
70721	anbauen	bauen	an	3.300000	1.494430	Nach zu Grunde gegangener Winterung, Raps kann die kleine vierzeilige Gerste, welche in 70--80 Tagen ausreift, selbst noch im Mai und Anfang Juni mit Aussicht auf Erfolg angebaut werden.
70722	anhören	hören	an	3.300000	1.567020	Trommler, Trommler, höre mich an, hast du mich denn ganz vergessen? Hast du auf dem Glasberg nicht bei mir gesessen? Habe ich vor der Hexe nicht bewahrt dein Leben? Hast du mir auf Treue nicht die Hand gegeben?
70723	ankommen	kommen	an	3.300000	1.636390	Angekommen: H. Hüttner von Amsterdam mit 2370 Ctr. W. Damen von Rotterdam mit 3151 Ctr. A. Bender von Mainz.
70724	annähern	nähern	an	3.300000	1.702940	Wenn ich zB im Internet einen lehrreichen Artikel finde, nähere ich mich geistig-seelisch ein wenig dem Autor dieses Artikel an, ohne dass ich ihn persönlich kennen muss.
70725	angewöhnen	gewöhnen	an	3.400000	1.264910	""" Um das Blut zu verdünnen "", mögen sich solche Kranke angewöhnen, viel Wasser zu trinken."
70726	anbieten	bieten	an	3.400000	1.429840	Das Sport Paket mit Carbon-Heckflügel, Bilstein-Stoßdämpfer und 17 - Zoll-BBS-Leichtmetallräder wird für einen Aufpreis von 2.500 Euro angeboten.
70727	anfordern	fordern	an	3.400000	1.577620	Ich werde PMs welche eine Lesebestätigung anfordern genau wie e-mails mit dieser Anforderung behandeln: Unbesehen löschen.
70728	anbrennen	brennen	an	3.400000	1.577620	Schließe die Türe schnell zu, und brenne Licht an.
70729	annähern	nähern	an	3.400000	1.577620	Es liegt im Wesen der Zwischenform, daß sie sich bald der einen, bald der anderen Gattung entschiedener anzunähern vermag.
70730	anlegen	legen	an	3.400000	1.712700	Barbie hat die Zügel in der Hand und legt schon einmal Hand an Ken an.
70731	antreffen	treffen	an	3.400000	1.712700	Ist sicher komisch für euch etwas über mich zu lesen und mich dann irgendwann mal z.B. im Rind anzutreffen.
70732	annähern	nähern	an	3.400000	1.776390	Es sollen jedoch im Folgenden zuerst die aus den Gleichungen a ) und b ) und den übrigen streng richtigen Relationen abzuleitenden Folgerungen gezogen und die erhaltenen Formeln dann später durch Einführung der für kleinere Werte von [Formel] angenähert richtigen Gleichung tg [Formel] vereinfacht werden.
70733	anbieten	bieten	an	3.400000	1.837870	Wir greifen auf Funktionen zu, die zentral &quot; gehostet &quot; und angeboten werden.
70734	anschreiben	schreiben	an	3.444440	1.509230	Ich habe die 20 &quot; suchenden &quot; Ärzte bei der Agentur angeschrieben, mit der bitte, sich bei uns zu bewerben.
70735	anmelden	melden	an	3.500000	1.178510	Wenn Sie sich für eine unserer Reisen anmelden möchten, drucken Sie bitte das Dokument aus und senden es uns ausgefüllt zu.
70736	anhäufen	häufen	an	3.500000	1.178510	Schon allein der enorme Reichtum an Tatsachen der Vererbung, welcher in diesem Buche angehäuft ist, zeigt, wie sein genialer Verfasser bestrebt war, von allen Seiten her in das zu bewältigende, verwickelte Problem einzudringen.
70737	anhören	hören	an	3.500000	1.178510	Der arme Hund, der nicht weit davon in der Sonne ausgestreckt lag, hatte alles mit angehört und war traurig daß morgen sein letzter Tag sein sollte.
70738	anpeilen	peilen	an	3.500000	1.269300	Ein paar Mal auch wieder Besuch von &quot; streunenden &quot; Jungstörchen, die den Schlosshorst anpeilen.
70739	antreiben	treiben	an	3.500000	1.354010	Angetrieben wird der mobile Augenschmaus von einem alten Bekannten: Unter der endlos langen Motorhaube grollt der 4,2 Liter große Achtzylinder, der bereits die Maserati Markenpalette befeuert.
70740	anbrennen	brennen	an	3.500000	1.354010	Auch kann man den Saft einer Zitrone darüber träufeln und dann mit Zucker bestreuen, auch Rum darüber gießen und solchen anbrennen.
70741	anschneiden	schneiden	an	3.500000	1.354010	""" Soviel man von Melonen hält, halte ich von Leuten in der Welt; man schneidet ihrer Fünfzig an, ehe man was gutes treffen kann. "" (M. Opitz. )"
70742	anschauen	schauen	an	3.500000	1.433720	Auch das Schicksal ist Vorsehung, aber im Realen angeschaut, so wie die Vorsehung das Schicksal ist, aber im Idealen angeschaut.
70743	anrücken	rücken	an	3.500000	1.509230	Sie eröffneten mir alsdann, daß Sie den Befehl hätten, mich zu delogieren, und als nun am 8. Ihre Truppen ohne Rücksicht auf meine Stellung dicht anrückten, fielen von preußischer Seite die ersten Schüsse und hatten den höchst beklagenswerten Erfolg.
70744	anstarren	starren	an	3.500000	1.581140	Schon eine ganze Weile hatte er mich angestarrt, mit hellen, etwas hervortretenden Augen, deren Botschaft zwingend einfach war: Sie ließen einem keine andere Wahl als die der Nacktheit.
70745	anhäufen	häufen	an	3.500000	1.649920	Schon bei Untersuchung ganz frischer Thromben findet man an manchen Stellen die Körperchen in großen Massen angehäuft, so dass, wenn der Faserstoff zerfällt, dieselben in solcher Zahl frei werden, dass der Detritus fast so zellenreich wie Eiter ist.
70746	angewöhnen	gewöhnen	an	3.500000	1.715940	Die Tschechen haben sich angewöhnt, das Deutschtum als eine Art Leiche auf dem Schlachtfelde anzusehen, der man, ohne daß sie was dagegen haben kann, die Stiefel ausziehen oder sonst wegnehmen kann, was man gerade braucht.
70747	anlegen	legen	an	3.500000	1.715940	Die Blöcke für die Drahtbereitung goss man von möglichst kleinem Querschnitt oder legte noch Vorwalzen für die Drahtwalzen an.
70748	anzeigen	zeigen	an	3.500000	1.715940	Die zweite Kammer zeigt ihre Konstituierung und die Wahl ihrer Präsidenten und Schriftführer an.
70749	anbrennen	brennen	an	3.500000	2.068280	Nun denken die Leute wirklich, das Haus muß anbrennen und drängen sich zur Tür.
70750	anbrennen	brennen	an	3.555560	1.878240	11 Angebrannt Holz geht bald wieder an. - Storch, Der Freiknecht (Gotha 1830 ), I, 340.
70751	anbieten	bieten	an	3.600000	1.074970	Wenn dieses Buch sich namentlich den Besuchern des herrlichen Hohenstaufen zum freundlichen Begleiter anbietet, so werden dieselben gerade auf jener begeisternden und doch so tiefe Wehmut erregenden Höhe die mit dem Lichte des Christentums beleuchtete Natur und Geschichte wohl um so weniger verschmähen.
70752	anbauen	bauen	an	3.600000	1.264910	Auch mit dieser Fruchtsorte sind zufolge des Aufackerns der Roggenpflanze größere Flächen, als die Statistik des Vorjahres ausweist, angebaut worden.
70753	anhören	hören	an	3.600000	1.264910	Ein anderes Mal kam das Männchen allein, lockte Tag und Nacht ohne Unterlaß, mischte oft so klägliche Töne unter sein Gelock, daß man es ohne Mitleid nicht anhören konnte, bis endlich in der fünften Nacht die ersehnte Gattin eintraf.
70754	anliefern	liefern	an	3.600000	1.349900	Jenes der Theecultur 1881 gewidmete Areal von 42224 cho oder 41874 Ha lieferte an:
70755	anmelden	melden	an	3.600000	1.429840	Die Straße ist voll von einzelnen Negertrupps, die vorüberziehen und uns anmelden, daß sich der General Dessalines mit seinem Heere in diese Gegend wenden werde.
70756	anbauen	bauen	an	3.600000	1.505550	Doch bevor nach - wachsende Rohstoffe angebaut wer - den, müssen sie in ihren Vor - und Nach - teilen für den einheimischen Anbau von Experten beurteilt werden.
70757	anreisen	reisen	an	3.600000	1.505550	Allerdings bildeten sich bereits ab 8 Uhr Staus auf den Anfahrtswegen zum Stadion, so daß es sich empfiehlt, wenn man nicht wie ich ewig im Stau stehen will, entweder sehr früh anzureisen oder öffentliche Verkehrsmittel zu benutzen.
70758	anschreiben	schreiben	an	3.600000	1.577620	"Murner sagt a. a. O.: ""Wer Jets den anderen bescheissen kann u. s. w., den schreibe ich für ein Meister an.”"
70759	annähern	nähern	an	3.600000	1.646550	D.h. zum einen soll das Bild von Zusammenhängen in der Welt stetig komplexer werden und zum anderen soll sich der Stellenwert des Experiments immer öfter auch dem der Bedeutung in der Forschung annähern.
70760	anbauen	bauen	an	3.600000	1.646550	Diesen kleinen, immergrünen Baum trifft man im südlichen Japan wildwachsend und in vielen Gärten, vornehmlich aber in der Nähe buddhistischer Tempel angebaut.
70761	andenken	denken	an	3.600000	1.646550	Und ich habe sogar welche gekannt, die sahen sich, wenn sie so fragten, immer schon die Möbel und Bilder an und dachten an nichts wie an Auktion.
70762	antreffen	treffen	an	3.600000	1.776390	Unfern aber findet es einen Hund am Weg, der das arme Bratwürstlein als freie Beute angetroffen, angepackt und niedergemacht.
70763	anliefern	liefern	an	3.600000	1.897370	Alle jene Erze und Zuschläge, welche in übermäßig grobstückigem Zustande von der Grube angeliefert werden, bedürfen also einer mechanischen Zerkleinerung auf der Hütte.
70764	anbrennen	brennen	an	3.600000	1.955050	Es ist fast so, als ob Mashima jedes bekannten Shonen-Helden-Klischee rausgesucht hat, in einem Topf warf und das zusammengekochte Ergebnis schließlich anbrennen ließ.
70765	anbauen	bauen	an	3.600000	2.065590	Der Hochaltar mit dem Allerheiligsten steht im Osten, eine typische Bauart 1918 wurde eine Heizung angebaut und damit die Kirche wieder symmetrisch 1970 und 1980 / 81 wurde die Kirche renoviert, wobei dank des Einsatzes von Pfarrer Hellweg die Originalausstattung der Kirche erhalten blieb.
70766	anhäufen	häufen	an	3.700000	0.823273	Die älteren Theoretiker erschlossen aus den Tatsachen, dass die Erregung die Erregbarkeit vernichte, während sie in der darauffolgenden Ruhe sich wieder herstelle, auf die Gegenwart eines Nervenäthers, welcher in der Ruhe im Nerven in einem gespannten Zustand angehäuft und in der Erregung frei werde.
70767	anliefern	liefern	an	3.700000	0.948683	Veranlassung hierzu gab einesteils der Umstand, dass die Blankenburger Sandsteine öfters schlecht angeliefert worden waren, andererseits die günstigen Erfahrungen, die man mit der Massenzustellung auf der Königl. Hannoverschen Hütte zu Altenau gemacht hatte.
70768	antreiben	treiben	an	3.700000	0.948683	Rechts steht der Dampfzylinder, links der Gebläsezylinder, durch Vermittlung des auf eisernen Säulen gelagerten Balanciers von jenem aus angetrieben.
70769	anhäufen	häufen	an	3.700000	1.059350	Sie darf sich im Körper nicht anhäufen, da es sonst zu Überreaktionen und zu Vergiftungserscheinungen kommt.
70770	anbieten	bieten	an	3.700000	1.159500	Die Firma bietet an: Fenster - und Gebäudereinigung Sinn eines Namens: Ein potentieller Kunde soll den Namen lesen und ihn mit Fenster oder Gebäudereiningung oder am besten gleich mit beidem Verbinden.
70771	antreffen	treffen	an	3.700000	1.159500	Wir waren darauf eingestimmt, uns in schmutzigen, dunklen Hohlräumen auf steilen Stiegen zu bewegen - ein richtiges kleines Abenteuer, deshalb die Taschenlampe Um so erstaunter waren wir über das, was wir antrafen.
70772	anhören	hören	an	3.700000	1.159500	Heimlich gingen sie dorthin, wo er neuerdings sein Quartier aufgeschlagen hatte, um sich seine Worte doch noch einmal mit anzuhören.
70773	anmelden	melden	an	3.700000	1.337490	“Aber ich bin noch am Leben, und will euch bald erretten.” Nun stieg er herab und ging zu seinem Herr Vater, und ließ sich anmelden als ein fremder Jäger, ob er könnte Dienste bei ihm haben.
70774	angewöhnen	gewöhnen	an	3.700000	1.418140	&quot; - Ja klasse, das hatte ich mir bei Windows XP doch angewöhnt: Den Index auszuschalten, um das System durch Hintergrundindizierung nicht auszubremsen.
70775	anbauen	bauen	an	3.700000	1.418140	Seit 1883 hat sie mit Erfolg das Feld des Romans angebaut.
70776	anreisen	reisen	an	3.700000	1.494430	Noch konnte sich kein Schneider rühmen, einen Batzen an ihm verdient zu haben, denn noch war der Sonntagsrock, mit dem er angereist, im gleichen Zustande wie damals.
70777	angewöhnen	gewöhnen	an	3.700000	2.002780	@METAL / FREAK kannst du dir mal bitte angewöhnen ordentlich zu schreiben und auch die tasten zu treffen?
70778	anlächeln	lächeln	an	3.777780	1.092910	Über die Schulter des alten Cäsarenfreundes, der in Pompeji mitverunglückt ist, aber lächelt dich verschmitzt ein ganz modernes Gesicht an: ein Bauerndoktor von Reichenhall in Bayern.
70779	antreffen	treffen	an	3.800000	1.032800	Sie arbeiten beim Kunden und sind dabei fast überall anzutreffen: z.B. in Büro -, Schulungs - und Praxisräumen, in Schwimmbädern, in Wasch - und Umkleideräumen von Sportvereinen, in Wohnungen, Werkstätten, Fabrikhallen oder Krankenhauszimmern.
70780	anschneiden	schneiden	an	3.800000	1.032800	Arthur hatte schon vorher den Schinken ins Auge gefaßt; er war angeschnitten oder vielmehr angemeißelt, was wir ja bereits kennen; man sah deutlich die rohen einzelnen Eingriffe des unzureichenden Werkzeugs und zum Überfluß lag ein solches daneben.
70781	antreffen	treffen	an	3.800000	1.135290	Die 1759 vom französischen Aufklärer Voltaire (1694 bis 1778 ) entworfene Romanfigur wird in den nächsten elf Wochen noch an elf weiteren Orten anzutreffen sein.
70782	anrufen	rufen	an	3.800000	1.135290	Er kam zu den beiden Wirtshäusern, wo sein Bruder am Fenster dessen stand, aus dem der Jubel erschallte, und ihn anrief.
70783	anfordern	fordern	an	3.800000	1.316560	Der in Anspruch genommene Gesamtkredit beträgt 18 Millionen, für das letzte Quartal des laufenden Jahres werden 41/2 Millionen angefordert.
70784	anfordern	fordern	an	3.800000	1.398410	Diese wurden von Riefenstahl als Statisten für die Dreharbeiten zu ihrem erst 1954 fertiggestellten Film &quot; Tiefland &quot; von der Naziregierung angefordert.
70785	anliefern	liefern	an	3.800000	1.398410	In 14 Monaten wurden (1777/78 ) in Schuber 2924 Ctr. Erz angeliefert, welches nach dem Rösten 28241/2 Ctr. wog.
70786	anschauen	schauen	an	3.800000	1.475730	Klicken sie auf das Bild von Blaze und sie können sich ein neues Video von den Rackern anschauen!
70787	anrufen	rufen	an	3.800000	1.619330	Ehe, lieber Freund! Rief er mich an, da er mich auf die Treppe zugehen sah, sind Sie in dem Hause bekannt?
70788	anbieten	bieten	an	3.818180	1.887760	Auch Ägypten hielt fest am römischen Bündnis und bot Unterstützung an Zufuhr und Mannschaft an, welche man indes römischer Seits nicht annahm. --
70789	anlächeln	lächeln	an	3.900000	1.100500	Dann plötzlich lächelte sie ihn an; nach einem heftigen Händedruck lief sie hinaus und holte sich ihr Kind aus der Kammer der alten Tri Jans, und nahm es auf ihren Schoß und hätschelte und küßte es, bis es stammelnd sagte:
70790	anlächeln	lächeln	an	3.900000	1.286680	Vater und Sohn lächelten sich von Weitem an, wie ein Mond den anderen anlächeln würde, und der Sohn glich auch dem Vater, wie ein Ei dem anderen.
70791	anlächeln	lächeln	an	3.900000	1.449140	&quot; Ja, Ama-le, ich lächelte sie an, aber innerlich dachte ich mir, verdammt, ich kann meinen Tee auch alleine trinken, lasst mich endlich in Ruhe!
70792	anreisen	reisen	an	3.900000	1.523880	Sollten Sie mit der Bahn anreisen dann fahren Sie bis NeudorfErzgebirge.
70793	anschreiben	schreiben	an	3.900000	1.523880	Inzwischen wurden viele mögliche Sponsoren von der Klasse angeschrieben und um Unterstützung gebeten, erste Zusagen, etwa vom SPD-Ortsverein Hemmoor, liegen vor.
70794	anhäufen	häufen	an	3.900000	1.523880	Alle Manuskripte von unbekannten Autoren legte er in einen Winkel seines Büros, wo sie sich zu einem ganze Berge anhäuften.
70795	annähern	nähern	an	3.900000	1.595130	Ich denke, daß wir uns im großen und ganzen ziemlich weit in der Position angenähert haben.
70796	anstarren	starren	an	3.900000	1.663330	Panisch starrte ich Coin an, bekam kein Wort raus, lies Robert auch ziemlich willenlos machen was er wollte.
70797	anschreiben	schreiben	an	3.900000	1.852930	Mit den Daten kannst Du nochmals die WASt anschreiben, bezugnehmend auf Deine vergangene Anfrage (und Antwort ).
70798	anschauen	schauen	an	4.000000	1.054090	Nachdem ich mir das Replay nochmal angeschaut habe, muss ich leider feststellen das du Fuji KEINEN anderen hinter dir hattest, der dich angeschoben hat.
70799	antreffen	treffen	an	4.000000	1.054090	Obwohl die Art Flachland bevorzugt, wird sie auch im Hochgebirge bis 2500 m (Rila-Gebirge, Bulgarien ) angetroffen.
70800	anschauen	schauen	an	4.000000	1.054090	Beate sah den Brief mit Widerwillen an, wie wir ein unangenehmes Insekt anschauen, und schloß dann wieder die Augen.
70801	anlächeln	lächeln	an	4.000000	1.118030	Ein Ratsherr von Buchhorn wurde zu Constanz bei den Metzgern ganz unten an den Tisch gesetzt, wo er beständig ihm gegenüber den Zunftmeister anlächelte.
70802	anreisen	reisen	an	4.000000	1.154700	Während Ulla Hönig noch mit ihrem Freund Enno ihren Urlaub in Italien genießt, bekommt ihre Freundin Julia neben ihrem 19jährigen Neffen Ludwig, der aus Berlin anreist, auch Besuch von einem alten Bekannten.
70803	anstarren	starren	an	4.000000	1.154700	Sie endigte mit einem Schrei, denn der Meister hatte, unbekümmert um die letzten Worte, den Unteroffizier angestarrt und versetzte ihm nun plötzlich einen tückischen Faustschlag unter die Nase.
70804	annähern	nähern	an	4.000000	1.247220	Da nun s nahezu das Volumen eines Moleküls gasförmiger Kohlensäure darstellt, so kann man nach (16) angenähert setzen
70805	anhören	hören	an	4.000000	1.333330	Ich finde man sollte sich Zeit nehmen und die Menschen anhören, was Sie zu sagen haben und nicht einfach voreilig urteilen.
70806	annähern	nähern	an	4.000000	1.333330	&quot; Der Spiegel im Spiegel &quot; bezieht den Leser als Mitschöpfer bewusst mit ein, wie Steiert nachweist, indem er sich seinem Thema kritisch unter von Wolfgang Iser im &quot; Akt des Lesens &quot; (1976 ) entwickelten wirkungsästhetischen Fragestellungen annähert.
70807	anschneiden	schneiden	an	4.000000	1.632990	Bei der Ausschneidung der Narben fand sich in ihnen ein feiner Glassplitter, von der Gestalt einer feinen Fischschuppe, welcher einen Nerven angeschnitten hatte.
70808	anbauen	bauen	an	4.100000	0.737865	Ich baue die Bremstrommel wieder an, nun dreht sie sich.
70809	anstarren	starren	an	4.100000	0.875595	wir werden zwar immer wieder angestarrt, ganz kurz wird überlegt, ob man uns kennen müsste, aber nach ein paar hundertstel sekunden scheint klar zu sein &quot; nein, kein küßchen.
70810	ankommen	kommen	an	4.100000	0.994429	Nach einigen Stunden traf Olaf wieder zu der absteigenden Gruppe und per Funk wurden auch Horst und der 4. Sachse zu Hilfe gerufen 6 Stunden später, genau 48 Stunden nach seinem Unfall, kam Heinrich am Hubschrauberlandeplatz an.
70811	anbrennen	brennen	an	4.100000	0.994429	Wo die Küche nicht raucht, da brennt auch das Venusfeuer nicht an. - Parömiakon, 1441.
70812	annehmen	nehmen	an	4.100000	0.994429	Der Preis des Vierteljahrs ist 1 Thlr., und nehmen alle Postämter Bestellung darauf an.
70813	anschreiben	schreiben	an	4.100000	1.100500	Wenn Sie nach Aserbaidschan einen maßgeschneiderten Individualurlaub machen wollen, können Sie uns hier anschreiben, damit wir Sie entsprechend beraten können.
70814	anschauen	schauen	an	4.100000	1.286680	Wenn man sich die Quoten so anschaut, dann scheint die Sendung auch eine &quot; Wackelkandidatin &quot; in der Gunst der Zuschauer zu sein...
70815	anliefern	liefern	an	4.100000	1.523880	Arme trocken gepochte Dürrerze mit weniger als 10 Pfdthl. Silber im Zentner dürfen gröblicher Klient angeliefert werden.
70816	anhäufen	häufen	an	4.200000	0.632456	Währenddem wurden große Truppenmassen in Lothringen, dicht an der Grenze, angehäuft, und am 28. Januar meldete der Kommandierende des rheinischen Armeecorps, General Borstell, er müsse jederzeit einen plötzlichen Einfall in die Mosel- und Saarlande erwarten.
70817	anlächeln	lächeln	an	4.200000	0.788811	&quot; Komm mit mir, &quot; sagte er und lächelte sie an.
70818	anbrennen	brennen	an	4.200000	1.032800	Nach 25 Minuten den Ofen auf &quot; Grill &quot; einstellen und ca. 5 Minuten bei Maximaltemperatur fertig garen (unter Beobachtung, damit nichts anbrennt ).
70819	anlächeln	lächeln	an	4.200000	1.032800	@Vatras Jetzt wo du &apos;s sagst, klar haben wir uns gesehen, haben uns ja angelächelt, bei deinem berühmten nachbar...
70820	anschauen	schauen	an	4.200000	1.032800	Aber eines Tages war ein neues da, blaue Kinderaugen schauten dich an, in denen etwas von dir war, ein rätselhaftes Neuleben, ein neuer Mensch, der doch einen Teil von dir umschloß..... das große Mysterium.
70821	anstarren	starren	an	4.200000	1.229270	Nachdem er in der Frühe die Briefe nach der Stadt getragen, hatte er rasch den Weg zurückgemacht, um hierher nach Urballa zu eilen und aus einem Versteck hinter einem Zaune die Wohnung der Geliebten anzustarren.
70822	anreisen	reisen	an	4.200000	1.316560	Mit seinem Buch &quot; Meine Wasserkur &quot; wurden seine Lehren in die ganz Welt hinaus getragen und viele Leidende reisten aus der ganzen Welt in Wörishofen an.
70823	annähern	nähern	an	4.200000	1.316560	Ferner werden an diesen Punkten durch Begriffsbestimmungen das ursächliche Wirken Gottes in den Handlungen der Menschen und die freie Wahl einander inhaltlich so sehr als es irgend geschehen kann angenähert.
70824	anliefern	liefern	an	4.300000	0.823273	Beim Gemüsehändler wurde zufällig gerade frisches Gemüse angeliefert und im blitzsauberen Speiseraum servierten weißbeschürzte Kellnerinnen ein ausgezeichnetes Mittagessen.
70825	anstarren	starren	an	4.300000	0.823273	Ich stand neben dem Bett und starrte ihn fassungslos an.
70826	anstarren	starren	an	4.300000	0.823273	Sie stand auf und ging den Eintretenden entgegen; aber auf halbem Wege blieb sie wie eingewurzelt stehen, und starrte den Fremden unbeweglich an.
70827	anliefern	liefern	an	4.300000	0.948683	Dann bereiten wir die Speisen in unseren Küchen aus weitgehend frischen Produkten zu und liefern sie in Sammelbehältern bei Ihnen an.
70828	anliefern	liefern	an	4.300000	0.948683	Ebenso ist es natürlich auch möglich, die Getränke von einem Getränkehändler anliefern zu lassen.
70829	anstarren	starren	an	4.300000	1.059350	Er sah dabei Emmy herausfordernd an und stellte sich, als bemerkte und fühlte er den Blick trostlosen Entsetzens nicht, mit dem Hedwig ihn anstarrte.
70830	anlächeln	lächeln	an	4.300000	1.567020	&quot; Julia lächelt ihn an, antwortet &quot; Ich dich auch.
70831	angewöhnen	gewöhnen	an	4.400000	0.699206	Man hatte sich angewöhnt, Dinge, die man anderswo nicht unterbringen konnte, in dieses Zimmer hineinzustellen, und solcher Dinge gab es nun viele, da man ein Zimmer der Wohnung an drei Zimmerherren vermietet hatte.
70832	angewöhnen	gewöhnen	an	4.400000	0.699206	Regelmäßigkeit in der Aufnahme der Speisen bedingt Regelmäßigkeit der Öffnung, die für die Gesundheit so wichtig ist und die man daher den Kindern frühzeitig angewöhnen muß.
70833	anschauen	schauen	an	4.400000	0.699206	Aber die Ideen, real angeschaut, sind Götter (§. 28 ), die Plastik bedarf also vorzüglich der göttlichen Naturen etc.
70834	anschreiben	schreiben	an	4.400000	1.074970	I Set bei Kodi gekauft habe wovon die Hälfte nicht richtig zündete und ich Weco angeschrieben habe.
70835	anreisen	reisen	an	4.400000	1.577620	Inzwischen kommt Miß Derry hier angereist -- allein natürlich, denn Mr. Armstrong ist viel zu schlau, sich hier herüberlocken zu lassen.
70836	anstarren	starren	an	4.500000	0.527046	achtzehn Jahre nachzuholen gab es, und sie saßen nur da und starrten sich an.
70837	anschauen	schauen	an	4.500000	0.707107	Mag diese Erzählung immerhin das Gepräge einer Anekdote tragen: für die Art und Weise, wie Phidias die Natur anschaute, legt sie uns ein gewichtiges Zeugnis ab.
70838	anliefern	liefern	an	4.500000	0.849837	So wie dort die Produktion geschieht, mit einem Plattformkonzept, bei dem ganze Komponenten angeliefert und just in time zusammengebaut werden - darin besteht das Prinzip &quot; Outsourcing &quot;.
70839	anschauen	schauen	an	4.500000	0.849837	Ich schaue meine Freundin an und sage: &quot; Da ging eben Peter Hein, der Teilzeitsänger der Fehlfarben.
70840	anschauen	schauen	an	4.500000	0.849837	aber wenn ich zufälligerweise in der woche zu h &amp; m komme, in der die sachen verkauft werden, dann schaue ich sie mir mal live an.
70841	anlächeln	lächeln	an	4.500000	0.971825	Sie lächelte die voller Erwartung versammelte Menschenmenge an und stoppte mit einer beruhigenden Geste den wilden Applaus, der gleichzeitig mit ihrem Auftreten ausbrach.
70842	anheben	heben	an	4.600000	0.516398	Aber sie hob an und suchte die Glieder zusammen und legte sie zurecht, Kopf, Leib, Arm und Beine.
70843	annähern	nähern	an	4.600000	0.699206	Wenn sie sich auf wenige Hundert Meter an ihre Beute angenähert hat, sieht sie jedoch auch nach vorne gestochen scharf.
70844	annähern	nähern	an	4.600000	0.699206	Die bezeichneten metaphysischen Systeme haben auf einfachere Weise Ergebnisse zusammengefaßt und erlernbar gemacht; sie haben dieselben möglichst den Angriffen der Skeptiker durch geringere Anforderungen an Strenge des Beweisverfahrens entzogen und dem anwachsenden empirischen Geiste angenähert.
70845	anschreiben	schreiben	an	4.600000	0.699206	"An der Tür einer Stube, in welcher Schneidergesellen gearbeitet, hätten sie das Wort ""Republik"" mit Kreide angeschrieben gefunden."
70846	anliefern	liefern	an	4.700000	0.483046	Der Fernseher wird angeliefert und findet gleich 20 Programme, vollautomatisch.. 1819: Sebastian &amp; Auto.
70847	annehmen	nehmen	an	4.700000	0.674949	Manuskripte werden in keinem Falle zurückgesendet unfrankierte Briefe nicht angenommen.
70848	aufhören	hören	auf	0.100000	0.316228	Aber nicht schlimm, da es nach wenigen Minuten aufhörte.
70849	aufhören	hören	auf	0.200000	0.421637	Daß der politische Gesichtspunkt mit dem Kriege ganz aufhören sollte, würde nur denkbar sein, wenn die Kriege aus bloßer Feindschaft Kämpfe auf Leben und Tod wären; wie sie sind, sind sie nichts als Äußerungen der Politik selbst, wie wir oben gezeigt haben.
70850	auftreiben	treiben	auf	0.200000	0.421637	Wo man die Tornado Raketen noch auftreiben kann wiess ich allerdings nicht.
70851	aufhören	hören	auf	0.300000	0.674949	Wenn sie nicht aufhören kann, sich zu kratzen, bluten sie.
70852	aufhängen	hängen	auf	0.300000	0.948683	Apps öffnen schnell und es hängt sich nicht mehr auf.
70853	aufhören	hören	auf	0.300000	0.948683	Für wen machst Du diese Aktionen, weil sein Alkohol Dich stört und DEin Leben beeinträchtigt und Du damit nicht leben kannst oder willst oder weil Du meinst, dass Dein Schwiegervater aufhören muss zu trinken?
70854	auftragen	tragen	auf	0.600000	1.264910	Einerseits tragen sie in der Tat zur Verschönerung der zumeist ruinösen Gegenden auf, andererseits stellen sie städtebaulich schon einen starken Kontrast zur gewachsenen Umgebung dar.
70855	aufhören	hören	auf	0.700000	1.059350	Es gibt kein &quot; reines &quot; Bewußtsein, weil dieses mit seiner Reinheit aufhören würde zu existieren.
70856	auftreiben	treiben	auf	0.700000	1.337490	Als die Rockband &quot; The High Speed Karmageddon &quot; davon erfährt, bleiben ihr noch knapp 3 Wochen, um Jack zu finden, und um 10.000 Euro aufzutreiben.
