ContextID	Compound	Mod	Head	ModAvg	ModStd	HeadAvg	HeadStd	Context
51529	Kräfteverhältnis	Kraft	Verhältnis	3.900000	1.370320	4.100000	1.523880	Auch nach der Halbzeit änderte sich am Kräfteverhältnis nichts, die Heimmannschaft befand sich ausschließlich in der Defensive.
51530	Kräfteverhältnis	Kraft	Verhältnis	3.100000	1.663330	4.200000	1.032800	Die PT kann aufgrund der bereits vollzogenen und weiterhin sich vollziehenden Änderung ihres Charakters, sowie aufgrund der innerparteilichen Kräfteverhältnisse, ebenso wenig ein Instrument für eine Änderung der generellen Orientierung der Regierung sein.
51531	Kräfteverhältnis	Kraft	Verhältnis	4.000000	1.632990	4.800000	0.421637	Vom Brit noir eines Ted Lewis oder Derek Raymonds holt MacBride sich den Blick auf die realen Kräfteverhältnisse von Polizei, Gangster und Presse, ohne wie der lauthals hysterisch agierende David Peace aus diesem Thema eine große Show zu machen.
51532	Kürbissuppe	Kürbis	Suppe	4.600000	0.699206	4.700000	0.483046	Am 18. September dann gibt es das klassische Herbstfest mit Kürbissuppe, Zwiebelkuchen und neuem Süßen, Weinpressen früher (mit den Füßen ) und heute (mit Druckluft ) im Hof zum Mitmachen!
51533	Kürbissuppe	Kürbis	Suppe	4.700000	0.483046	4.800000	0.421637	Kürbissuppe mit Sanddorn (für 4 Portionen ) 600 g Kürbis, 200 g Kartoffeln und 1 Zwiebel schälen und würfeln 2 EL Rapsöl erhitzen, alles darin andünsten, mit Salz und Pfeffer abschmecken 1 Ltr.
51534	Kürbissuppe	Kürbis	Suppe	4.800000	0.632456	4.800000	0.632456	Bei Kürbissuppe, Kuchen und Kaffe und anderen Getränken ließen wir den Jagdtag an uns vorüberziehen und freuten uns auf die kommenden Ereignisse.
51535	Kürbissuppe	Kürbis	Suppe	5.000000	0.000000	4.800000	0.632456	Ihre Kürbissuppe verfeinern Sie mit Sahne, denn das Leben muss manchmal sahnig fett aufgetragen werden, wenn man etwas aus seinem Leben machen möchte.
51536	Kürbissuppe	Kürbis	Suppe	4.900000	0.316228	5.000000	0.000000	"8 Video: Anleitung zum Kürbis schnitzen Quelle: WwwHalloweeniesDe: "" Halloween Kürbis schnitzen - Kürbisgesichter "", youtube.com buchtipp Ob Kürbissuppe, - brot oder - risotto - in Kürbis - Das große Kochbuch finden Sie leckere Rezepte und mehr rund um die herbstliche Feldfrucht."
51537	Ladenfläche	Laden	Fläche	4.500000	0.849837	4.700000	0.948683	Die über 4.600 m 2 Ladenfläche wurden bereits kurz nach der offiziellen Einweihung von zahlreichen Schau - und Shoppinglustigen erobert.
51538	Ladenfläche	Laden	Fläche	4.700000	0.948683	4.900000	0.316228	In einem weiteren Raum der insgesamt circa 100 Quadratmeter großen Ladenfläche ist in naher Zukunft noch ein Rollband-Studio geplant.
51539	Ladenfläche	Laden	Fläche	4.700000	0.674949	4.900000	0.316228	Wir haben hier ein kleines alteingesessenes Spielwarengeschäft, Sie haben nur Märklin und Trix als Modellbahn weil mehr gibt die Ladenfläche nicht her.
51540	Ladenfläche	Laden	Fläche	4.800000	0.421637	4.900000	0.316228	remzi bozkurt - am Samstag, 26 Maerz, 2011 um 22:06:4 9 Spielhalle zu verkaufen In WORMS (PFALZ ) Verkaufe neu sanierte Spielhalle 8 GSG abnahmefertig in Worms (Pfalz ) Ladenfläche ca. 120 qm Sehr gut befahrene haupstrasse, 10 Parkplätze, Sehr grosse schaufensterfront.
51541	Ladenfläche	Laden	Fläche	5.000000	0.000000	5.000000	0.000000	Treppenkrämer: Bei einer Fußgängerrallye kam heraus, das der Treppenkrämer an der Hans-Lange-Straße eine Ladenfläche von 27 qm hat.
51542	Landarbeiter	Land	Arbeiter	3.400000	1.577620	4.400000	1.264910	Den Arbeitern und Arbeiterinnen der Staatswerkstätten, den männlichen und weiblichen Landarbeitern und den in den häuslichen Diensten beschäftigten Proletariern ist aber noch heute dieses Recht vorenthalten.
51543	Landarbeiter	Land	Arbeiter	3.600000	2.065590	4.600000	0.966092	Bald kümmert er sich auch um den Alltag der dortigen Landarbeiter und ihrer Familien - um Essen, Haushalt und die Vermittlung von Arbeit an Bettler.
51544	Landarbeiter	Land	Arbeiter	4.545450	0.820200	4.636360	0.674200	Andererseits erscheint bei ihnen als Bestandteil des vom Pächter angewandten produktiven Kapitals nicht die Arbeitskraft selbst, sondern die den Landarbeitern gegebenen Lebensmittel (the maintenance of the workmen, wie Smith sagt ).
51545	Landarbeiter	Land	Arbeiter	3.333330	1.118030	4.666670	0.707107	"Andererseits ist es nicht minder gewiss, dass das Aufblühen der mechanischen Wollfabrik mit der progressiven Verwandlung von Ackerland in Schafweide die massenhafte Verjagung und "" Überzähligmachung "" der Landarbeiter hervorrief."
51546	Landarbeiter	Land	Arbeiter	4.200000	1.135290	4.700000	0.483046	Warum sollte auch irgendein armer Landarbeiter im Krieg sein Leben aufs Spiel setzen wollen, wenn das Beste ist, was er dabei herausholen kann, daß er mit heilen Knochen zurückkommt?
51547	Landarbeiter	Land	Arbeiter	3.700000	1.567020	4.700000	0.483046	Genossenschaften unserer Bauern und unserer Landarbeiter wie unsere Landgemeinden wären gleich unfähig dazu.
51548	Landarbeiter	Land	Arbeiter	3.600000	2.011080	4.700000	0.674949	Diese traditionalistische Vorstellung verdeutlicht Weber u.a. am Beispiel von Landarbeitern.
51549	Landarbeiter	Land	Arbeiter	4.400000	0.966092	4.800000	0.632456	Dabei gingen die Uniformierten brutal gegen die Sperrung vor, töteten fünf Landarbeiter, mehr als 20 wurden verletzt (siehe jW vom 22.9. ).
51550	Landarbeiter	Land	Arbeiter	4.400000	1.074970	5.000000	0.000000	Die Militärbrigade attackierte die Landarbeiter, nachdem die Landlosenbewegung MST (Movimento dos Trabalhadores Rurais Sem Terra ) die Besetzung einer örtlichen Bankfiliale der brasilianischen Banco de Brasil auf einen Gerichtsbeschluss hin bereits beendet hatte.
51551	Landarbeiter	Land	Arbeiter	3.500000	1.433720	5.000000	0.000000	""" Halten Sie es für angemessen weitere Experimente zu machen, um die Diät zu öffentlichen Zwangsarbeiten Verurteilter Gefangenen der Diät freier Landarbeiter nahe zu bringen? """
51552	Landeschef	Land	Chef	4.100000	1.370320	4.000000	1.154700	Bürgermeister Baron Fürth gab seiner Freude darüber Ausdruck, daß der Landeschef Hofrat Graf Meran als Protektor des Landesverbandes für Fremdenverkehr am Vortrage teilnehme, stellte hierauf den anwesenden Herrn Ministerialrat Dr. Schindler vor und ersuchte ihn, seinen Vortrag über den Fremdenverkehr zu beginnen.
51553	Landeschef	Land	Chef	4.400000	0.966092	4.100000	1.100500	Die Erklärung steht dem Landeschef zu; das Standrecht wird verkündet.
51554	Landeschef	Land	Chef	4.200000	1.619330	4.200000	1.619330	""" Hammerskin "" - Party unter dem Motto "" Freiheit für Sven Krüger "" - mit dabei auch Landeschef Stefan Köster und mehrere Direktkandidaten der rechtsextremen Partei für die Landtagswahl am 4. September."
51555	Landeschef	Land	Chef	3.800000	2.043960	4.200000	1.619330	Es hieß, der Herr Landeschef sei gekommen, um sich über den schlechten Zustand unserer Straße zu informieren und sich dann zu überzeugen, ob unsere fortwährenden Klagen gerechtfertigt sind.
51556	Landeschef	Land	Chef	4.300000	1.337490	4.400000	1.577620	""" Ganz offensichtlich zu Recht "", so Haus & Grund Landeschef Dr. Horst."
51557	Landeschef	Land	Chef	3.500000	2.068280	4.600000	0.843274	"Landeschef Andreas Schuster sprach von einer "" juristisch fragwürdigen Auslegung ""."
51558	Landeschef	Land	Chef	4.300000	0.823273	4.600000	0.843274	Neben Lukrezia Jochimsen (PDS ), Katrin Göring-Eckardt (Grüne ), CDU-Landesminister Klaus Zeh sprach Landeschef Uwe Barth für die FDP.
51559	Landeschef	Land	Chef	4.300000	0.823273	4.700000	0.674949	""" Die neuen Zahlen belegen sehr deutlich, dass wir mit unserem Engagement nicht nachlassen dürfen "", erklärt Michael Hübner, Landeschef der DAK-Gesundheit in Rheinland-Pfalz."
51560	Landeschef	Land	Chef	4.400000	1.074970	4.900000	0.316228	"-- Das Abendblatt der amtlichen "" Grazer Ztg. "" veröffentlicht ein Zirkular des Ministerpräsidenten Grafen Hohenwart an die Landeschefs."
51561	Landfläche	Land	Fläche	4.500000	0.849837	3.900000	0.994429	Die lieblichen Landflächen sind zu entfernt, um ihren Reiz zu entfalten.
51562	Landfläche	Land	Fläche	4.300000	1.251670	4.100000	1.663330	Es besteht aus zwei Bassins mit einer Art von kleinem Vorhafen und hat 4 ha Wasser- und 5 ha Landfläche.
51563	Landfläche	Land	Fläche	4.400000	0.843274	4.300000	1.494430	Später verließen dann unsere Urahnen die Länder ihrer Geburt und wanderten, wahrscheinlich durch dem Mangel an jagdbarem Getier gezwungen, nach den westlich gelegenen Ländern, wo sie sich im Laufe der Zeit über eine ungeheure Landfläche ausbreiteten.
51564	Landfläche	Land	Fläche	4.300000	1.337490	4.600000	0.699206	Noch immer stand er, und seine Blicke schweiften scharf und bedächtig nach allen Seiten über das grüne Vorland; dann ging er zurück, bis wo auch hier ein schmaler Streifen grünen Weidelands die vor ihm liegende breite Landfläche ablöste.
51565	Landfläche	Land	Fläche	4.300000	1.337490	4.700000	0.674949	Die 118 Inseln verteilen sich auf 5 große Archipele, die zusammen eine Landfläche von 4165 Quadratkilometer einnehmen.
51566	Landfläche	Land	Fläche	4.700000	0.674949	4.700000	0.674949	Weiter landeinwärts ist das Landschaftsbild von Maine von vielen Seen, aber vor allem von Wald geprägt: Rund 90% der Landfläche des Bundesstaats werden von Wald bedeckt.
51567	Landfläche	Land	Fläche	4.700000	0.674949	4.700000	0.948683	Dieses weist eine Landfläche von 155 Quadratkilometern auf und ist hauptsächlich wegen seiner grossen Population von Seychellen-Riesenschildkröten (Geochelone gigantea; Bild ) bekannt 1982 wurde Aldabra wegen seiner Bedeutung als altes, grossflächiges und ökologisch weitgehend intaktes Atoll zum UNESCO-Weltnaturerbe erklärt.
51568	Landfläche	Land	Fläche	4.700000	0.948683	4.700000	0.948683	Heutzutage gibt es insgesamt 28 Nationalparks, die eine Fläche von 699 863 ha decken  die Landfläche beträgt 632 640 ha.
51569	Landfläche	Land	Fläche	4.900000	0.316228	4.700000	0.948683	Ich durchwanderte oft auch ohne Pfad Wiesen Wald und sonstige Landflächen, um die Gegenstände zu finden, welche ich suchte.
51570	Landfläche	Land	Fläche	4.100000	1.663330	4.800000	0.421637	Die Öko-Betriebe bewirtschafteten 907.786 Hektar Landfläche nach den EG-Rechtsvorschriften für den ökologischen Landbau.
51571	Latzhose	Latz	Hose	3.600000	2.118700	4.800000	0.421637	Die Kleidung war nun teurer und modischer; die Latzhose verschwand aus den Kleiderschränken, ersetzt durch den Markenblazer italienischer Herkunft.
51572	Latzhose	Latz	Hose	3.400000	2.221110	4.800000	0.632456	In allen WGs waren Blumentöpfe in Makraméhängern, Flokatis, Kugellampen aus weißem Papier und Latzhosen.
51573	Latzhose	Latz	Hose	3.900000	1.728840	4.800000	0.632456	Meine Mutter nähte mir nun aus einen bunten Baumwollstoff so eine kurze Latzhose.
51574	Latzhose	Latz	Hose	3.200000	1.932180	4.900000	0.316228	Die Käthe Kruse Latzhose ist aus rot weiß gestreiftem Baumwoll-Jeansstoff genäht.
51575	Latzhose	Latz	Hose	3.700000	1.702940	4.900000	0.316228	Sie hätte in den Buchhandlungen z.B. die Arbeiter in Arbeitskleidung und blauen Latzhosen gesehen, die sich die Bücher hätten einpacken lassen, ja und sie selber habe auch immer mehr gelesen, wenn sie im Osten gewesen sei.
51576	Lebensfreude	Leben	Freude	4.300000	1.059350	4.100000	1.449140	"- "" Purpur und Sünde (Geheime Hof- und Skandalgeschichten ); IV, 1903-4 (Inhalt: I. Kaiserliche Lebensfreuden. -"
51577	Lebensfreude	Leben	Freude	4.600000	0.966092	4.200000	1.619330	Der entthronte Amor (3 Nn. ), 1894. - Standesgemäß (R. a. d. Gegenwart ), 1894. - Lebensfreude (Sonnige Geschn. ), 1896.
51578	Lebensfreude	Leben	Freude	3.600000	1.505550	4.400000	1.264910	Man konnte nicht sagen, daß es gerade ein ausdrücklicher Gram war, der auf dem Gesichte lagerte; es glich so zu sagen mehr einer Abwesenheit jeder Lebensfreude und jeder Hoffnung, einer Versammlung vieler Herrlichkeiten, die nicht da waren.
51579	Lebensfreude	Leben	Freude	3.800000	1.686550	4.700000	0.674949	"JACOB FAURHOLT Dark hours Wenn man ein Album "" Dark hours "" nennt, darf der geneigte Hörer wohl eher nicht die pure Lebensfreude erwarten."
51580	Lebensfreude	Leben	Freude	4.700000	0.674949	4.700000	0.948683	Sein Handel, seine Fabrik wirft immer noch so viel ab, daß er ein gutes, ein behagliches Leben führen kann, daß seine Reisenden in eigenen Equipagen fahren, daß ihm Mode, Tafel, Dienerschaft und ein wohl eingerichtetes Haus manche Lebensfreuden bieten.
51581	Lebensfreude	Leben	Freude	4.272730	1.420630	4.727270	0.646670	Alles, was der Mutter noch an Lebensfreude geblieben war, war nun dahin, und das einfache Haus, das seitens der Tochter vor wenig Jahren erst zum Troste Verwaister gegründet worden war, es war jetzt wie mitgegründet für sie.
51582	Lebensfreude	Leben	Freude	4.000000	1.490710	4.900000	0.316228	"Bei Hochzeitsfotos ist es uns besonders wichtig, die Emotionen Ihres großen Tages festzuhalten und somit ein "" Stückchen Lebensfreude "" zu illustrieren."
51583	Lebensfreude	Leben	Freude	4.400000	1.264910	4.900000	0.316228	Sie hat ihren Segelschein gemacht und kam noch oft zum Segeln und zu Gesprächen bei uns im Wassersportzentrum vorbei, denn hier hat Sie nicht nur Segeln gelernt, sondern auch und ihre Lebensfreude wieder gefunden.
51584	Lebensfreude	Leben	Freude	4.100000	1.595130	5.000000	0.000000	Denn durch die neugewonnene Lebensfreude neige ich persönlich dazu, sie mitlaufen zu lassen, so lange sie mag und das sind dann schon mal 60 Minuten im Schnee.
51585	Lebensfreude	Leben	Freude	4.600000	0.516398	5.000000	0.000000	So können wir in dieser betriebsamen Zeit Lebensfreude und Lebenssinn erfahren.
51586	Lebensfähigkeit	Leben	Fähigkeit	4.300000	1.251670	3.300000	1.946510	Zum Ausbrüten soll man nur solche Eier wählen, welche von wenigstens 2 jährigen, getretenen Hennen gelegt wurden, von normaler Größe und Gestalt, nicht älter als 21 Tage, da der Embryo nur so lange seine Lebensfähigkeit behält, und nicht angebrütet sind.
51587	Lebensfähigkeit	Leben	Fähigkeit	3.700000	1.494430	3.500000	1.433720	"Nur wenn unsere Eltern uns "" Lebensfähigkeit "" vermitteln, nur dann kann unser Leben in dieser Welt auch recht gelingen."
51588	Lebensfähigkeit	Leben	Fähigkeit	4.100000	1.728840	3.900000	1.663330	Um eine aktuelle Analogie zu benutzen: Eure Welt geht jetzt durch einen Winter, der die Lebensfähigkeit eurer Wirklichkeit einer schwerwiegenden Prüfung unterzieht und auf machtvolle Weise demonstriert, das seine Serie unfassender Umwandlungen wahrlich an der Tagesordnung sind!
51589	Lebensfähigkeit	Leben	Fähigkeit	4.300000	1.636390	4.000000	1.333330	Die Ausarbeitung von Details hingegen, welche namentlich bei Agrikulturmaschinen oft das Wichtigste der Sache sind, war der neuesten Zeit vorbehalten und hat erst in den letzten 12 bis 15 Jahren einen Grad erreicht, welcher dem Gedanken die praktische Lebensfähigkeit sicherte.
51590	Lebensfähigkeit	Leben	Fähigkeit	4.200000	1.229270	4.000000	1.333330	In Preußen trat Dr. H. Wedding ähnlich wie Tuner in Österreich für die Einführung des Bessemerverfahrens ein, dessen Lebensfähigkeit für Rheinland und Westfalen und zwar besonders für Roheisen aus Erzen von Siegen, Nassau und dem Soonwald er rechnungsmässig nachwies.
51591	Lebensfähigkeit	Leben	Fähigkeit	4.400000	1.577620	4.200000	1.135290	Während das römische Steuerwesen unter der Herrschaft der Franken entartete und abstarb, hat das Zollwesen, wie es in Gallien zur Zeit der Eroberung bestand, seine Lebensfähigkeit bewahrt, aber in Einzelheiten eine eigenartige Umwandlung und Fortbildung erfahren.
51592	Lebensfähigkeit	Leben	Fähigkeit	4.500000	1.269300	4.400000	0.843274	Sie widerstanden der Tendenz, zu verschwinden, so lange sie konnten, aber schließlich wurden ihre Körper doch zu fragil, um ihre Lebensfähigkeit aufrechtzuerhalten gegen den Angriff seitens jener Ströme, die in Konflikt mit ihren eigenen Energiesystemen stehen.
51593	Lebensfähigkeit	Leben	Fähigkeit	4.100000	1.370320	4.400000	0.966092	Es sei, hieß es in einem halb-amtlichen Zeitungsaufsatz, das Ministerium in einer starken Untätigkeit geblieben, um zu sehen, ob die Versammlung noch Lebensfähigkeit habe, oder ob sie sich selbst auflöse.
51594	Lebensfähigkeit	Leben	Fähigkeit	4.400000	0.966092	4.500000	0.849837	""" Die DIG engagiert sich für einen Frieden im Nahen Osten, der die Lebensfähigkeit Israels dauerhaft sichert."
51595	Lebensfähigkeit	Leben	Fähigkeit	4.700000	0.483046	4.500000	1.269300	Die DSMZ GmbH haftet bei Patent - und Sicherheitshinterlegungen nicht für den Verlust des biologischen Materials sowie dessen Lebensfähigkeit.
51596	Lebensprozess	Leben	Prozess	4.900000	0.316228	3.400000	1.429840	Die ayurvedische Lehre umfasst das gesammelte Wissen (Veda ) über das, was alle Lebensprozesse zusammenhält.
51597	Lebensprozess	Leben	Prozess	4.300000	1.567020	3.600000	0.966092	Das Bewußtsein kann nie etwas Andres sein als das bewußte Sein, und das Sein der Menschen ist ihr wirklicher Lebensprozeß.
51598	Lebensprozess	Leben	Prozess	4.700000	0.674949	4.600000	0.516398	) 09.03.2012 (Proteine sind die molekularen Baustoffe und Maschinen der Zelle und an praktisch allen Lebensprozessen beteiligt.
51599	Lebensprozess	Leben	Prozess	4.400000	1.074970	4.600000	0.699206	Die Gestalt des gesellschaftlichen Lebensprozesses, d. h. des materiellen Produktionsprozesses, streift nur ihren mystischen Nebelschleier ab, sobald sie als Produkt frei vergesellschafteter Menschen unter deren bewusster planmäßiger Kontrolle steht.
51600	Lebensprozess	Leben	Prozess	4.400000	1.264910	4.600000	0.699206	Die Produktionsweise des materiellen Lebens bedingt den sozialen, politischen und geistigen Lebensprozess überhaupt.
51601	Lederhose	Leder	Hose	4.100000	1.595130	4.300000	1.636390	"Ganz klar, ein Sieg - wie er in den letzten Jahren häufiger gegen diesen Gegner eingefahren worden ist - sollte es heute Abend wieder sein: "" Zieht den Bayern die Lederhosen aus ""."
51602	Lederhose	Leder	Hose	4.333330	1.658310	4.555560	0.726483	Dieser sollte stets so geschnitten sein, dass er die weiter oben erwähnten Perlmutterknöpfe der Lederhose frei lässt.
51603	Lederhose	Leder	Hose	4.400000	1.264910	4.700000	0.674949	Unter der Rubrik Dies und Das finden Sie Kitsch und Kunst rund um die Lederhose, alles mögliche von der Brosche bis zum Lederhosen Gedicht.
51604	Lederhose	Leder	Hose	4.400000	1.264910	4.700000	0.674949	Wer Lederhosen trägt, ist bei Felsklettereien im Vorteile, da sich das Leder an die Rauigkeiten der Felsen fest anlegt, also wie eine Bremse wirkt, während die Fasern einer Tuchhose reißen.
51605	Lederhose	Leder	Hose	4.900000	0.316228	4.800000	0.421637	Und so macht Frau mit der weich anschmiegsamen Lederhose auf der Hüfte und mit schickem Dirndl oder atemberaubend leichter Bluse ebenfalls eine fantastische Figur.
51606	Lederhose	Leder	Hose	4.700000	0.483046	4.900000	0.316228	Er trägt heute wieder seine schwarzen Wrestling Boots, seine schwarze Lederhose sowie ein Darkside Shirt welches er bereits am Entrance in die ersten Fanreihen wirft und wodrunter dann sein hellhäutiger und Tatoowierter Oberkörper sichtbar wird.
51607	Lederhose	Leder	Hose	4.900000	0.316228	4.900000	0.316228	Niemand soll einen spitzen Schnabel an seinen Schuhen oder Lederhosen tragen, und kein Schuhmacher soll diese Schuhe oder Lederhosen machen, für niemanden, es seien Männer oder Frauen, die zu Speier wohnen, sie seien Bürger oder nicht.
51608	Lederhose	Leder	Hose	4.400000	1.264910	4.900000	0.316228	Noch weit sind die Franzosen; Doch Seidlitz will zu Ball, Die gelben Lederhosen, Sie sitzen darum so prall, Schwarz glänzen Hut und Creme, Im Sonnenschein zumal, Und gar die blanke Plempe, Blitzt selbst wie Sonnenstrahl. -
51609	Lederhose	Leder	Hose	4.800000	0.632456	4.900000	0.316228	Wo gelang ich wohl zur Menagerie? fragte er mitten auf dem Marktplatz sehr demütig den großen, schwarzbärtigen Mann in roter Jacke und schmutzigen Lederhosen, der vor einem zeltartigen, von Wasser triefendem Vorhange, dicht neben einem kolossalen Ölgemälde stand.
51610	Lederhose	Leder	Hose	5.000000	0.000000	5.000000	0.000000	Jedenfalls musste ich unten ohne in meine Lederhosen steigen und nach der Rückkehr im Heim hab ich ganz unschuldig Onkel Hans mein Leid geklagt.
51611	Lehrermangel	Lehrer	Mangel	4.900000	0.316228	3.900000	1.728840	Der Lehrermangel, an welchem die Neuschule seit ihrem Beginne krankt, ist weder behoben, noch gemindert, ja, in vielen Bezirken ist er heute größer als zu Beginn der Siebziger-Jahre.
51612	Lehrermangel	Lehrer	Mangel	4.400000	1.577620	4.200000	1.549190	Dieser Lehrermangel wirkte sich besonders krass aus bei Schulen, die - wie das Wegberger Gymnasium - noch im Aufbau begriffen waren und im ländlichen Bereich lagen.
51613	Lehrermangel	Lehrer	Mangel	4.900000	0.316228	4.300000	1.636390	(Der Lehrermangel und die Reifeprüfungen an den Lehrer-Bildungsanstalten. )
51614	Lehrermangel	Lehrer	Mangel	5.000000	0.000000	4.700000	0.674949	In Wirklichkeit versteckt sie aber einen eklatanten Lehrermangel, insbesondere im Bereich von Mathematik, Physik, Musik und den naturwissenschaftlichen Fächern.
51615	Lehrermangel	Lehrer	Mangel	4.800000	0.421637	4.800000	0.421637	Doch in Zeiten des Lehrermangels habe ich zusätzlich auch Latein und Technikunterricht gegeben 1994 bin ich an die Luisenschule nach Mülheim gekommen.
51616	Lehrermangel	Lehrer	Mangel	4.800000	0.421637	4.900000	0.316228	Der Unterricht fällt oft aufgrund von Streiks oder Lehrermangel aus.
51617	Lehrermangel	Lehrer	Mangel	4.900000	0.316228	4.900000	0.316228	"Sie war einem zweifelhaften Jubiläum gewidmet: "" 50 Jahre Lehrermangel in Niedersachsen ""."
51618	Leidensfähigkeit	Leiden	Fähigkeit	4.200000	1.316560	3.300000	1.828780	Darüber aber gibt es wohl keinen Streit, und das Wissen um diese Leidensfähigkeit muss daher die Hauptsache sein bei jeder Betrachtung der Tierseele durch den Menschen.
51619	Leidensfähigkeit	Leiden	Fähigkeit	4.800000	0.421637	3.400000	1.646550	Diese Sätze Münzers enthalten mehr als eine Philosophie der Qual und Verzweiflung, sie enthalten eine hierarchische Ordnung der Geister nach Massgabe ihrer Leidensfähigkeit.
51620	Leidensfähigkeit	Leiden	Fähigkeit	4.700000	0.674949	3.400000	1.955050	Aber, um auf deinen Einwand mit dem IQ einzugehen, ein höherer Wert fügt den beiden Kriterien Leidensfähigkeit und Selbstkonzept nichts Neues hinzu.
51621	Leidensfähigkeit	Leiden	Fähigkeit	4.600000	0.699206	3.600000	1.897370	Christus hat nur als Mensch, nicht als Gott gelitten -- Leidensfähigkeit ist aber das Zeichen wirklicher Menschheit -- nicht als Gott ist er geboren, gewachsen an Erkenntnis, gekreuzigt; d. h. alle menschlichen Bestimmungen sind von ihm als Gott entfernt geblieben.
51622	Leidensfähigkeit	Leiden	Fähigkeit	4.700000	0.674949	3.700000	2.057510	Auch ihm drängte sich dadurch unwillkürlich die Frage auf, ob in der Frauen Natur wirklich eine höhere Leidensfähigkeit liege, als in der des Mannes.
51623	Leidensfähigkeit	Leiden	Fähigkeit	4.100000	1.370320	3.900000	1.728840	Nein, ich rede die ganze Zeit von einem gewissen Grad an Leidensfähigkeit eines Kunden.
51624	Leidensfähigkeit	Leiden	Fähigkeit	4.100000	1.449140	4.100000	0.994429	als welche immer erst ein Titanenreich zu stürzen und Ungetüme zu töten hat und durch kräftige Wahnvorspiegelungen und lustvolle Illusionen über eine schreckliche Tiefe der Weltbetrachtung und reizbarste Leidensfähigkeit Sieger geworden sein muss.
51625	Leidensfähigkeit	Leiden	Fähigkeit	4.400000	1.074970	4.200000	1.619330	Der Grad an Toleranz, Leidensfähigkeit und Durchhaltevermögen, der den beiden abverlangt wird, lässt sie immer tiefer ins Elend stolpern.
51626	Leidensfähigkeit	Leiden	Fähigkeit	4.600000	0.699206	4.300000	1.059350	Vor dem geschilderten Hintergrund erstaunt die enorme Leidensfähigkeit der ukrainischen Bürger.
51627	Leistungsstand	Leistung	Stand	4.800000	0.421637	2.700000	1.494430	Stellvertretend für den verhinderten Jugendleiter Harald Greschbach berichtete Simon Weisbach über die Aktivitäten und den Leistungsstand der Jungmusiker.
51628	Leistungsstand	Leistung	Stand	4.800000	0.421637	3.000000	1.699670	Damit man Soliss Leistungsstand einschätzen kann, muss er mal was Ordentliches vor die Fäuste bekommen.
51629	Leistungsstand	Leistung	Stand	4.222220	1.563470	3.111110	1.763830	Die verschiedenen Prüfungen sollen den Hundeführern nicht nur Gelegenheit geben, den Leistungsstand ihrer Hunde zu überprüfen, sondern auch Anreiz zu weiterführendem Training bilden.
51630	Leistungsstand	Leistung	Stand	4.900000	0.316228	3.200000	1.316560	Anders gefragt: Sind Sie zufrieden mit der Entwicklung des Leistungsstandes?
51631	Leistungsstand	Leistung	Stand	5.000000	0.000000	3.400000	1.349900	Erfolgt die Aufnahme in die Einführungsphase auf der Grundlage des Mittleren Schulabschlusses, so ist ein über den Mittleren Schulabschluss hinausgehender Leistungsstand nachzuweisen.
51632	Leistungsverhältnis	Leistung	Verhältnis	4.400000	0.699206	2.900000	2.024850	Wenn Sie anmieten, entscheiden Sie sich nicht für die billigste Maschine, sondern für diejenige, die in ihrem Job das beste Preis - / Leistungsverhältnis bringt.
51633	Leistungsverhältnis	Leistung	Verhältnis	4.500000	0.527046	3.300000	1.567020	Zu Beginn unseres Testberichtes berichteten wir von smart-Receivern, die wir besonders unter dem Aspekt der hohen Performance bei überaus fairem Preis - / Leistungsverhältnis schätzen gelernt haben.
51634	Leistungsverhältnis	Leistung	Verhältnis	4.200000	1.619330	3.800000	1.135290	Nachdem ich jetzt die Anlage in Betrieb genommen habe, muss ich sagen, hier stimmt das Preis / Leistungsverhältnis.
51635	Leistungsverhältnis	Leistung	Verhältnis	4.500000	1.269300	4.100000	1.286680	Der größte Vorteil von Yol liegt meiner Meinung nach in dem optimalen Preis - / Leistungsverhältnis.
51636	Leistungsverhältnis	Leistung	Verhältnis	4.700000	0.674949	4.100000	1.595130	""" Seit Jahren empfehle ich meinen Studierenden die RRZN - Schriftenreihe, da diese Bände für den studentischen Geldbeutel ein erstklassiges Preis - / Leistungsverhältnis bieten."
51637	Leitungswasser	Leitung	Wasser	4.300000	0.823273	4.800000	0.421637	Achso, was mir noch einfällt, wenn ich in mein Becken mit weichem / sauren Wasser mein Leitungswasser (hart und basisch ) einfülle, fällt auch sofort Kalk und so weiter aus und trübt sehr stark!!!
51638	Leitungswasser	Leitung	Wasser	4.300000	1.059350	4.800000	0.632456	In Kanada und den USA wäre das Leitungswasser von hervorragender Qualität, wenn es nicht durch die Beimischung von Chlor praktisch ungenießbar gemacht würde.
51639	Leitungswasser	Leitung	Wasser	3.100000	1.969210	4.800000	0.632456	Sollte doch einmal das Haus in Koeln-Godorf abbrennen, oder durch Leitungswasser, Sturm oder Hagel beschädigt werden, wären ohne diese Versicherung schnell hunderttausende Euro weg.
51640	Leitungswasser	Leitung	Wasser	3.900000	1.663330	4.900000	0.316228	Den klassischen Schutz gegen Feuer, Leitungswasser, Sturm oder Hagel kann Ihnen jeder Versicherer bieten!
51641	Leitungswasser	Leitung	Wasser	4.100000	1.370320	4.900000	0.316228	Informieren Sie sich bei Ihrem örtlichen Wasserversorgungsunternehmen über Härte grad Ihres Leitungswassers oder nehmen Sie - noch besser - selbst einen Test vor.
